analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,p_value_bonferroni,p_value_used,cohens_d,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,active_change_mean,active_change_std,sham_change_mean,sham_change_std,change_difference,p_value_active_vs_zero,p_value_sham_vs_zero,effect_size_category,active_change_direction,sham_change_direction
baseline_corrected,902,Precuneus anterior,stimulation_minus_baseline,diffusion,0.014207335710897682,0.7274155883979614,1.0,0.014207335710897682,-0.9204943310740488,-0.03271586796546741,0.04941881801202256,0.021073707380349915,0.06623596512347286,-0.053789575345817325,-2.603551134184939,-0.03271586796546741,0.04941881801202256,0.021073707380349915,0.06623596512347286,-0.053789575345817325,0.018262399299936765,0.222517585835444,large,decrease,increase
standard,470,Lingual gyrus mid-anterior LH,baseline,drift_0,0.014213627425857982,1.0,1.0,0.014213627425857982,-0.9204282408581211,-0.04969159797136091,0.018431326997990747,-0.03421052355839402,0.015035702415157753,-0.015481074412966894,-2.6033642028255293,,,,,,,,large,N/A,N/A
baseline_corrected,758,Subcallosal cortex inferior,recovery_minus_baseline,diffusion,0.014329614363879035,1.0,1.0,0.014329614363879035,0.9192147066747968,0.015004022409305236,0.057144771886634985,-0.04264376125735313,0.06782778390875499,0.05764778366665836,2.599931809824608,0.015004022409305236,0.057144771886634985,-0.04264376125735313,0.06782778390875499,0.05764778366665836,0.3102319087638091,0.02379862919325183,large,increase,decrease
standard,854,Inferior temporal sulcus mid-anterior LH,baseline,drift_0,0.01433606200998452,1.0,1.0,0.01433606200998452,-0.9191475142963632,-0.05330789366517205,0.012970382966161117,-0.03929081639543992,0.017230766692342657,-0.014017077269732128,-2.5997417610788705,,,,,,,,large,N/A,N/A
standard,358,Superior longitudinal fasciculus II anterior LH,stimulation,drift_1,0.014483730614648454,1.0,1.0,0.014483730614648454,0.9176162377663573,0.007441292885362031,0.009549113366062664,-0.0050757204932381315,0.01676176943779223,0.012517013378600162,2.5954106570059143,,,,,,,,large,N/A,N/A
baseline_corrected,74,Calcarine cortex anterior RH,stimulation_minus_baseline,drift_1,0.014566223022352567,0.9943874916592687,1.0,0.014566223022352567,-0.9167671002513784,-0.007303061259476576,0.014522266832311526,0.007127943965928105,0.016872281978266356,-0.014431005225404681,-2.5930089334259088,-0.007303061259476576,0.014522266832311526,0.007127943965928105,0.016872281978266356,-0.014431005225404681,0.06259070649160073,0.1117249990018513,large,decrease,increase
baseline_corrected,250,Caudate posterior ,stimulation_minus_baseline,drift_1,0.014587810387370398,0.9336198647917054,1.0,0.014587810387370398,0.9165456252854813,0.014682935595546,0.010247279509533852,9.900595527546864e-05,0.020034139028315183,0.014583929640270532,2.5923825076249134,0.014682935595546,0.010247279509533852,9.900595527546864e-05,0.020034139028315183,0.014583929640270532,3.9709695873678046e-05,0.9844894352146988,large,increase,increase
baseline_corrected,915,Pars opercularis inferior LH,stimulation_minus_baseline,drift_1,0.014633592233761775,0.8814587321983564,1.0,0.014633592233761775,-0.9160769300428746,-0.008841370227638895,0.015560287440729865,0.0038917922293049746,0.012011612294107217,-0.01273316245694387,-2.5910568372874847,-0.008841370227638895,0.015560287440729865,0.0038917922293049746,0.012011612294107217,-0.01273316245694387,0.03817604189486706,0.2145594409774201,large,decrease,increase
baseline_corrected,902,Precuneus anterior,recovery_minus_baseline,diffusion,0.01470508319441066,1.0,1.0,0.01470508319441066,-0.9153477435283102,-0.0428091208432622,0.0700660509263479,0.012711214977233648,0.049485199187651645,-0.05552033582049585,-2.5889943863706915,-0.0428091208432622,0.0700660509263479,0.012711214977233648,0.049485199187651645,-0.05552033582049585,0.02736568172079593,0.3204809857105824,large,decrease,increase
standard,333,Pars triangularis LH,recovery,drift_0,0.01470723476132784,1.0,1.0,0.01470723476132784,-0.915325849089505,-0.04806012234610512,0.015169525854207973,-0.037028432195154365,0.007771520606652219,-0.011031690150950756,-2.5889324595460934,,,,,,,,large,N/A,N/A
baseline_corrected,948,Superior longitudinal fasciculus III mid-anterior LH,stimulation_minus_baseline,drift_0,0.014775741021288766,0.7963346739894577,1.0,0.014775741021288766,0.9146302717120335,0.010385582106763974,0.02507557146031388,-0.012552121516303614,0.0250817525608084,0.022937703623067587,2.5869650696242936,0.010385582106763974,0.02507557146031388,-0.012552121516303614,0.0250817525608084,0.022937703623067587,0.1183461743771499,0.0637329646083113,large,increase,decrease
baseline_corrected,751,Occipital pole inferior LH,stimulation_minus_baseline,drift_0,0.014909811781074261,0.7633823631910022,1.0,0.014909811781074261,-0.913277578867802,-0.011187801290089443,0.008313720382129816,0.0024520870164564503,0.019416390959977162,-0.013639888306545892,-2.5831390764922193,-0.011187801290089443,0.008313720382129816,0.0024520870164564503,0.019416390959977162,-0.013639888306545892,7.611700038529492e-05,0.6207886503170718,large,decrease,increase
baseline_corrected,101,Occipital pole superior LH,recovery_minus_baseline,diffusion,0.014926069043623275,1.0,1.0,0.014926069043623275,-0.9131143187316727,-0.03256948689725209,0.06627264900032201,0.027109676560461225,0.06443000766254958,-0.05967916345771331,-2.582677307094801,-0.03256948689725209,0.06627264900032201,0.027109676560461225,0.06443000766254958,-0.05967916345771331,0.06811488065970264,0.1130578139414691,large,decrease,increase
baseline_corrected,105,Inferior rostral gyrus RH,stimulation_minus_baseline,diffusion,0.01498651437006539,0.7307709864260457,1.0,0.01498651437006539,0.9125087487221826,0.02662014681678774,0.05057790591399712,-0.02076178255056569,0.05323783229622179,0.04738192936735343,2.5809644964540266,0.02662014681678774,0.05057790591399712,-0.02076178255056569,0.05323783229622179,0.04738192936735343,0.052530720415705875,0.1396233658724186,large,increase,decrease
standard,291,Thalamus posterior RH,recovery,drift_0,0.015067435891980514,1.0,1.0,0.015067435891980514,-0.9117015658959466,-0.06063743768182222,0.01618375873258973,-0.045205964689326916,0.01763705808282786,-0.015431472992495303,-2.5786814386536716,,,,,,,,large,N/A,N/A
standard,865,Intraparietal sulcus mid-anterior LH,recovery,diffusion,0.015072538192011388,1.0,1.0,0.015072538192011388,0.9116508055269976,0.10595198810860312,0.02968197309105428,0.08022997305815688,0.026666957560967628,0.025722015050446245,2.578537866649274,,,,,,,,large,N/A,N/A
baseline_corrected,778,Circular sulcus of the insula posterior RH,recovery_minus_baseline,drift_0,0.015111893079366029,1.0,1.0,0.015111893079366029,-0.9112598155477023,-0.0039402373658452075,0.02007910773533016,0.015435842038718239,0.0223842850870429,-0.019376079404563446,-2.577431979986331,-0.0039402373658452075,0.02007910773533016,0.015435842038718239,0.0223842850870429,-0.019376079404563446,0.444708396989837,0.014638615699956134,large,decrease,increase
standard,275,Superior longitudinal fasciculus I posterior LH,baseline,drift_0,0.015116906577900624,1.0,1.0,0.015116906577900624,-0.9112100741870092,-0.055676994864010246,0.012921772480056819,-0.04532519270225979,0.009547236362229325,-0.010351802161750454,-2.5772912901725253,,,,,,,,large,N/A,N/A
baseline_corrected,769,Forceps major posterior,stimulation_minus_baseline,drift_0,0.015185616369777652,0.7404795791739198,1.0,0.015185616369777652,-0.9105299037635638,-0.008403135386244924,0.023904964465554356,0.011179201883404332,0.0188046325376635,-0.019582337269649256,-2.5753674776974016,-0.008403135386244924,0.023904964465554356,0.011179201883404332,0.0188046325376635,-0.019582337269649256,0.18007398886950607,0.031135761072512307,large,decrease,increase
baseline_corrected,11,Cerebrospinal fluid (between posterior intraparietal sulcus and skull LH),stimulation_minus_baseline,drift_0,0.0154368950429383,0.7185172965440372,1.0,0.0154368950429383,0.9080664480600316,0.006848814891635737,0.01589361695041593,-0.012695743458000851,0.025959490545223635,0.019544558349636587,2.568399772764921,0.006848814891635737,0.01589361695041593,-0.012695743458000851,0.025959490545223635,0.019544558349636587,0.10531135240952207,0.06932183964104628,large,increase,decrease
standard,778,Circular sulcus of the insula posterior RH,recovery,drift_0,0.015518553714931086,1.0,1.0,0.015518553714931086,-0.9072738688951099,-0.05613518610664939,0.014674536563249406,-0.042760081261878066,0.01480931733055006,-0.013375104844771321,-2.5661580203563474,,,,,,,,large,N/A,N/A
baseline_corrected,145,Inferior longitudinal fasciculus middle RH,stimulation_minus_baseline,diffusion,0.015561806666132903,0.7243313648236406,1.0,0.015561806666132903,0.9068556157622764,0.03699690666147103,0.04602555450358851,-0.008666105967032434,0.05433711791356005,0.04566301262850346,2.5649750218504312,0.03699690666147103,0.04602555450358851,-0.008666105967032434,0.05433711791356005,0.04566301262850346,0.00577947548858586,0.5331242194768518,large,increase,decrease
standard,140,Intraparietal sulcus anterior LH,baseline,diffusion,0.01559902834670377,1.0,1.0,0.01559902834670377,0.9064965436705616,0.10786639790191228,0.04867672316463322,0.07429142824751139,0.019344976984715257,0.03357496965440089,2.5639594126064864,,,,,,,,large,N/A,N/A
baseline_corrected,858,Circular sulcus of the insula antero-superior LH,recovery_minus_baseline,diffusion,0.015663819576036787,1.0,1.0,0.015663819576036787,0.9058733962843738,0.008709516230716762,0.05078116775886698,-0.031957354521636144,0.03810427883161055,0.04066687075235291,2.562196885636677,0.008709516230716762,0.05078116775886698,-0.031957354521636144,0.03810427883161055,0.04066687075235291,0.503152910358121,0.004343030879627292,large,increase,decrease
standard,543,Postcentral sulcus mid-superior LH,recovery,drift_0,0.015670228092266435,1.0,1.0,0.015670228092266435,-0.9058118901055299,-0.05724019129535229,0.015944060229381978,-0.042976789397117035,0.015546507633740145,-0.014263401898235252,-2.5620229198920956,,,,,,,,large,N/A,N/A
standard,485,Corpus callosum genu inferior,stimulation,drift_1,0.015879586259260867,1.0,1.0,0.015879586259260867,0.9038152311526106,0.0034681710162321865,0.011508460133133355,-0.007917679271496607,0.013599686453359393,0.011385850287728793,2.556375515550792,,,,,,,,large,N/A,N/A
standard,764,Superior frontal gyrus anterior LH,baseline,drift_0,0.015917403165396842,1.0,1.0,0.015917403165396842,0.9034571640840059,-0.02910858202048245,0.011688205302153991,-0.0431316702494471,0.018580234973595025,0.014023088228964649,2.5553627489414716,,,,,,,,large,N/A,N/A
baseline_corrected,280,Thalamus middle,stimulation_minus_baseline,drift_0,0.015987356219321177,0.7117849029819515,1.0,0.015987356219321177,0.9027968833363389,0.0064894739892100185,0.019368868617664715,-0.010628187450396669,0.018543550513590287,0.017117661439606687,2.5534951929648226,0.0064894739892100185,0.019368868617664715,-0.010628187450396669,0.018543550513590287,0.017117661439606687,0.2001330437536904,0.036746629537820354,large,increase,decrease
baseline_corrected,788,Lingual gyrus mid-posterior LH,recovery_minus_baseline,drift_1,0.016007419711891808,1.0,1.0,0.016007419711891808,-0.9026079980277297,-0.009419232382786375,0.017659718659781182,0.005844082915511281,0.016125959743783287,-0.015263315298297657,-2.5529609446344863,-0.009419232382786375,0.017659718659781182,0.005844082915511281,0.016125959743783287,-0.015263315298297657,0.04980697866681428,0.16775306143087865,large,decrease,increase
baseline_corrected,622,Supramarginal gyrus RH,stimulation_minus_baseline,drift_0,0.016162694783377646,0.6896083107574462,1.0,0.016162694783377646,0.9011535265974628,0.009234248978768633,0.019625893851885724,-0.006119522733797488,0.013978732829149689,0.01535377171256612,2.548847078188951,0.009234248978768633,0.019625893851885724,-0.006119522733797488,0.013978732829149689,0.01535377171256612,0.07937667129458291,0.10034595220976406,large,increase,decrease
baseline_corrected,873,Hippocampus middle RH,recovery_minus_baseline,drift_0,0.01628677045322,1.0,1.0,0.01628677045322,-0.9000005426742108,-0.0033151463526350008,0.01654557073190145,0.012129002940316845,0.01775347754824695,-0.015444149292951846,-2.5455859471860287,-0.0033151463526350008,0.01654557073190145,0.012129002940316845,0.01775347754824695,-0.015444149292951846,0.4353792135620259,0.015411220522430522,large,decrease,increase
baseline_corrected,430,Paracentral lobule inferior LH,stimulation_minus_baseline,diffusion,0.016414545747138198,0.7308041236986745,1.0,0.016414545747138198,-0.8988216199914424,-0.03511294032417807,0.07329089246911391,0.02734569466592917,0.06546767929856033,-0.06245863499010724,-2.542251450292108,-0.03511294032417807,0.07329089246911391,0.02734569466592917,0.06546767929856033,-0.06245863499010724,0.07457440426285894,0.11549047174067407,large,decrease,increase
standard,224,Parietal operculum anterior RH,stimulation,drift_0,0.016456388929429095,1.0,1.0,0.016456388929429095,0.8984373924041308,-0.037594269333757785,0.015365937991614065,-0.05093834308163287,0.014320740312992086,0.013344073747875086,2.54116469056208,,,,,,,,large,N/A,N/A
baseline_corrected,77,Central sulcus mid-superior LH,stimulation_minus_baseline,drift_1,0.01649286666869832,0.9382608593748378,1.0,0.01649286666869832,0.8981031678900746,0.004793964701856057,0.02017113075814685,-0.010386506689890787,0.012827149751555555,0.015180471391746844,2.540219360880769,0.004793964701856057,0.02017113075814685,-0.010386506689890787,0.012827149751555555,0.015180471391746844,0.35684516164510394,0.00550699132835408,large,increase,decrease
standard,962,Precentral sulcus mid-superior LH,stimulation,drift_0,0.016551065271958428,1.0,1.0,0.016551065271958428,0.8975713366896757,-0.03206630657285975,0.006944671454667968,-0.042284973678518495,0.014525795186799266,0.010218667105658746,2.538715115087774,,,,,,,,large,N/A,N/A
standard,779,Lingual gyrus middle,baseline,drift_1,0.016591406051130193,1.0,1.0,0.016591406051130193,0.8972037052513395,0.00491260657960235,0.011420417191454178,-0.005542531279819716,0.011881081110292853,0.010455137859422066,2.537675296355675,,,,,,,,large,N/A,N/A
standard,902,Precuneus anterior,baseline,drift_0,0.01680334371043842,1.0,1.0,0.01680334371043842,-0.8952857226249308,-0.04684698335020666,0.018329731634589123,-0.032479156101122494,0.013383488477511075,-0.014367827249084163,-2.5322504222703484,,,,,,,,large,N/A,N/A
baseline_corrected,137,Forceps minor anterior LH,stimulation_minus_baseline,diffusion,0.016829813167792838,0.7180720284924944,1.0,0.016829813167792838,0.8950477493626589,0.04317049360349663,0.0458583512361755,-0.006688254268719114,0.06405570857862841,0.049858747872215746,2.5315773322403734,0.04317049360349663,0.0458583512361755,-0.006688254268719114,0.06405570857862841,0.049858747872215746,0.0018704757017658168,0.6821182526826067,large,increase,decrease
standard,26,External capsule anterior LH,baseline,diffusion,0.016912981286516946,1.0,1.0,0.016912981286516946,0.8943022661622643,0.14060242935032288,0.04285198213728438,0.10835981924737291,0.02762966776119632,0.03224261010294997,2.529468787335335,,,,,,,,large,N/A,N/A
standard,496,Intermediate primus of Jensen LH,recovery,drift_1,0.016924480078705187,1.0,1.0,0.016924480078705187,-0.8941994619319125,-0.0021991657555027813,0.01018993498769962,0.006309230292346906,0.00878859645567155,-0.008508396047849687,-2.5291780130616694,,,,,,,,large,N/A,N/A
standard,902,Precuneus anterior,baseline,diffusion,0.017107068236662977,1.0,1.0,0.017107068236662977,0.8925756116409831,0.1171153580535583,0.048880219716413986,0.08159955220947165,0.027879238734789036,0.035515805844086645,2.5245850708522775,,,,,,,,large,N/A,N/A
standard,211,Cingulate anterior RH,baseline,drift_0,0.017246867415488466,1.0,1.0,0.017246867415488466,-0.8913430641009501,-0.04731392593116718,0.016832439653903675,-0.034042963485990715,0.012649793879406294,-0.013270962445176462,-2.5210988999575092,,,,,,,,large,N/A,N/A
standard,883,Supramarginal gyrus superior LH,stimulation,drift_0,0.017321212384137922,1.0,1.0,0.017321212384137922,0.890691340866416,-0.0305298389593667,0.009978057575731314,-0.04138925724233647,0.014061795334853447,0.010859418282969768,2.5192555482831254,,,,,,,,large,N/A,N/A
standard,215,Cerebellum X,recovery,diffusion,0.01737492189095245,1.0,1.0,0.01737492189095245,0.8902221132548225,0.14994559397248003,0.03859275146134396,0.11400511643169381,0.042077005307863354,0.03594047754078622,2.517928372178815,,,,,,,,large,N/A,N/A
standard,275,Superior longitudinal fasciculus I posterior LH,baseline,diffusion,0.01749322377527608,1.0,1.0,0.01749322377527608,0.889193274117668,0.1348531783131321,0.038184353854915754,0.105640299411763,0.02646933526284356,0.029212878901369088,2.5150183756562865,,,,,,,,large,N/A,N/A
standard,650,Superior parietal lobule antero-superior LH,recovery,drift_0,0.017495509615131823,1.0,1.0,0.017495509615131823,0.8891734579528038,-0.032358278174775296,0.012266284691221154,-0.05344652271553546,0.031216987559096042,0.021088244540760165,2.5149623270780763,,,,,,,,large,N/A,N/A
standard,175,Superior temporal gyrus posterior medial LH,stimulation,drift_1,0.017513967476642835,1.0,1.0,0.017513967476642835,-0.889013532259558,-0.007762257247278626,0.01238280447181675,0.0020306948777447874,0.009452502400658796,-0.009792952125023414,-2.514509988909356,,,,,,,,large,N/A,N/A
baseline_corrected,565,Middle frontal gyrus posterior LH,stimulation_minus_baseline,diffusion,0.01755273536995246,0.7189600407532528,1.0,0.01755273536995246,-0.8886781375807713,-0.036155857556045154,0.06506484509784576,0.028768718826232414,0.08025804495545337,-0.06492457638227757,-2.51356134950238,-0.036155857556045154,0.06506484509784576,0.028768718826232414,0.08025804495545337,-0.06492457638227757,0.04202708110257577,0.17214271606023313,large,decrease,increase
standard,538,Heschl’s gyrus anterior lateral RH,stimulation,drift_0,0.01757974970728474,1.0,1.0,0.01757974970728474,-0.8884448299705846,-0.038492030714528766,0.010402821337517501,-0.029100195090301435,0.010736733731026203,-0.00939183562422733,-2.5129014559293186,,,,,,,,large,N/A,N/A
baseline_corrected,333,Pars triangularis LH,recovery_minus_baseline,drift_1,0.0177184571207888,1.0,1.0,0.0177184571207888,-0.8872520648690086,-0.006291619443631254,0.01553324582496719,0.006202409066904212,0.012462244145833613,-0.012494028510535465,-2.5095278067625704,-0.006291619443631254,0.01553324582496719,0.006202409066904212,0.012462244145833613,-0.012494028510535465,0.12602392485182823,0.06504482991620034,large,decrease,increase
standard,622,Supramarginal gyrus RH,stimulation,drift_1,0.017842435741912143,1.0,1.0,0.017842435741912143,-0.8861932056634966,-0.0014189343620220564,0.010574178416501774,0.0068891557858639,0.007998076106747909,-0.008308090147885956,-2.5065329006644124,,,,,,,,large,N/A,N/A
baseline_corrected,169,Cerebellum VI,recovery_minus_baseline,drift_0,0.01791634135903298,1.0,1.0,0.01791634135903298,-0.8855652190993667,-0.00801244737089572,0.020235845659546704,0.0066883764846435495,0.011902253301842199,-0.01470082385553927,-2.5047566864324513,-0.00801244737089572,0.020235845659546704,0.0066883764846435495,0.011902253301842199,-0.01470082385553927,0.1340886767627924,0.040059359386157296,large,decrease,increase
standard,598,Superior longitudinal fasciculus I middle RH,baseline,drift_0,0.017989832717115923,1.0,1.0,0.017989832717115923,-0.8849431112866962,-0.057201126344152586,0.016595576495392297,-0.04419760725563748,0.012507000941284189,-0.013003519088515103,-2.5029970998205777,,,,,,,,large,N/A,N/A
standard,244,Fusiform gyrus mid-anterior LH,baseline,drift_1,0.018070833951684306,1.0,1.0,0.018070833951684306,0.884260134471142,0.007854541250343395,0.009932769604551436,0.0001592822768531685,0.007266809205069628,0.007695258973490227,2.501065349669892,,,,,,,,large,N/A,N/A
standard,825,Parieto-occipital sulcus postero-superior RH,baseline,diffusion,0.018305043611927536,1.0,1.0,0.018305043611927536,-0.8823010741694743,0.08938538436873764,0.021445436148103177,0.12505997836490745,0.053007948353846694,-0.03567459399616982,-2.4955242903736417,,,,,,,,large,N/A,N/A
baseline_corrected,599,Gyrus rectus,recovery_minus_baseline,drift_0,0.018349652507975295,1.0,1.0,0.018349652507975295,0.8819305552615958,0.0038323167542396565,0.015313154735771122,-0.008860891444437783,0.013408836085324265,0.01269320819867744,2.4944763046443663,0.0038323167542396565,0.015313154735771122,-0.008860891444437783,0.013408836085324265,0.01269320819867744,0.3326777096643797,0.018436513326643818,large,increase,decrease
baseline_corrected,622,Supramarginal gyrus RH,stimulation_minus_baseline,diffusion,0.018442136645997184,0.7263364586731199,1.0,0.018442136645997184,-0.8811650178380694,-0.021373321505859168,0.04126746008642364,0.01455986603606541,0.04028498361611505,-0.03593318754192458,-2.4923110378306563,-0.021373321505859168,0.04126746008642364,0.01455986603606541,0.04028498361611505,-0.03593318754192458,0.05595172453330674,0.1688341382631199,large,decrease,increase
baseline_corrected,672,Calcarine sulcus mid-posterior LH,stimulation_minus_baseline,diffusion,0.018469191901292342,0.7004612039601243,1.0,0.018469191901292342,-0.8809417350717442,-0.010283995794715027,0.05670579284250135,0.03818085497661657,0.05327019658194361,-0.0484648507713316,-2.491679498797893,-0.010283995794715027,0.05670579284250135,0.03818085497661657,0.05327019658194361,-0.0484648507713316,0.4793549867273298,0.011756012643815933,large,decrease,increase
standard,167,Fornix body,recovery,drift_1,0.018507345801888127,1.0,1.0,0.018507345801888127,-0.8806273672710384,-0.0024538192751293376,0.014270440720915012,0.008274463336991906,0.009653151378101119,-0.010728282612121243,-2.4907903323832308,,,,,,,,large,N/A,N/A
standard,93,Supracalcarine cortex RH,baseline,drift_1,0.018525241167030908,1.0,1.0,0.018525241167030908,0.8804801241431804,0.00805625562797438,0.011771906190267047,-0.0006279249143342749,0.007481977691377763,0.008684180542308656,2.4903738659264643,,,,,,,,large,N/A,N/A
standard,776,Superior occipital sulcus inferior RH,baseline,diffusion,0.018588417658331066,1.0,1.0,0.018588417658331066,0.8799613509035635,0.11839016129512643,0.03975307555477188,0.08873906741688584,0.026277765886803757,0.029651093878240595,2.488906553623939,,,,,,,,large,N/A,N/A
baseline_corrected,368,Frontal pole LH,recovery_minus_baseline,drift_1,0.01862447174911047,1.0,1.0,0.01862447174911047,-0.8796660187056629,-0.003369183554814463,0.013895163621038544,0.009883108525152501,0.01615058323087487,-0.013252292079966964,-2.488071228024586,-0.003369183554814463,0.013895163621038544,0.009883108525152501,0.01615058323087487,-0.013252292079966964,0.34748322228378703,0.02716166080037994,large,decrease,increase
baseline_corrected,888,Cerebellum IX,stimulation_minus_baseline,diffusion,0.018711465277485663,0.6843050158623328,1.0,0.018711465277485663,-0.8789555801300067,-0.01203547948554615,0.06896490793016193,0.05209823731201211,0.07675847812837312,-0.06413371679755826,-2.4860618042867344,-0.01203547948554615,0.06896490793016193,0.05209823731201211,0.07675847812837312,-0.06413371679755826,0.4958171295912096,0.015973507143901035,large,decrease,increase
baseline_corrected,476,Cingulate middle anterior RH,stimulation_minus_baseline,drift_1,0.018946439762572913,1.0,1.0,0.018946439762572913,0.877051702500289,0.009825311514203358,0.013552845213247603,-0.0034935487210669253,0.01665972175820082,0.013318860235270284,2.4806768251566433,0.009825311514203358,0.013552845213247603,-0.0034935487210669253,0.01665972175820082,0.013318860235270284,0.010997978907200936,0.41474879378050633,large,increase,decrease
standard,114,Inferior fronto-occipital fasciculus anterior RH,stimulation,drift_1,0.01895541353407719,1.0,1.0,0.01895541353407719,0.8769794233796205,0.01587126601979367,0.015577609900621774,0.002261099954560763,0.015460905935177568,0.013610166065232906,2.480472388931192,,,,,,,,large,N/A,N/A
standard,610,Lunate sulcus superior LH,stimulation,drift_0,0.01898693012918652,1.0,1.0,0.01898693012918652,0.8767258221132639,-0.03466916747207589,0.010642795171578073,-0.04482262159619211,0.01244889207890826,0.010153454124116217,2.479755096230559,,,,,,,,large,N/A,N/A
baseline_corrected,501,Cerebellum Crus II RH,recovery_minus_baseline,drift_0,0.019078507855808606,1.0,1.0,0.019078507855808606,-0.8759911204530623,-0.010660600574564383,0.021783224012553632,0.008385362390582712,0.021701072875381505,-0.019045962965147094,-2.4776770461262485,-0.010660600574564383,0.021783224012553632,0.008385362390582712,0.021701072875381505,-0.019045962965147094,0.06915120726548372,0.14303222394320583,large,decrease,increase
standard,873,Hippocampus middle RH,recovery,drift_1,0.019119612985816707,1.0,1.0,0.019119612985816707,-0.8756623981454813,-0.0016477188194528125,0.011561951817826792,0.00797087440972354,0.010374666753443194,-0.009618593229176351,-2.4767472790349774,,,,,,,,large,N/A,N/A
standard,495,Angular gyrus antero-superior LH,recovery,drift_0,0.01912034354455685,1.0,1.0,0.01912034354455685,-0.8756565616558983,-0.04669616897887363,0.013691077749269186,-0.036742566771837806,0.00842451771184707,-0.009953602207035825,-2.476730770949527,,,,,,,,large,N/A,N/A
baseline_corrected,116,Lingual gyrus mid-posterior RH,stimulation_minus_baseline,drift_0,0.019163926500165036,0.7849544294467599,1.0,0.019163926500165036,-0.8753087439525388,-0.010104928916645757,0.020154225393473977,0.00749876974555393,0.020068516166948113,-0.017603698662199685,-2.4757469939228787,-0.010104928916645757,0.020154225393473977,0.00749876974555393,0.020068516166948113,-0.017603698662199685,0.06329430568770374,0.15574840138457297,large,decrease,increase
standard,968,Cingulum mid-posterior LH,recovery,diffusion,0.019174075634747163,1.0,1.0,0.019174075634747163,0.8752278521115021,0.1287113401915802,0.04600496758164001,0.09611039714142253,0.02566023372383102,0.03260094305015768,2.4755181972455196,,,,,,,,large,N/A,N/A
standard,398,Internal capsule anterior limb superior,recovery,diffusion,0.019285555859425648,1.0,1.0,0.019285555859425648,0.8743418965642609,0.12565642746203431,0.037426237573387464,0.09952787094868279,0.019630227225560702,0.026128556513351525,2.473012336544383,,,,,,,,large,N/A,N/A
standard,533,Superior longitudinal fasciculus I anterior LH,stimulation,drift_1,0.01931723474514227,1.0,1.0,0.01931723474514227,0.8740909957531262,0.007862180078235425,0.009630370794647219,-0.00046037923403400584,0.009411142772918966,0.008322559312269431,2.472302681884549,,,,,,,,large,N/A,N/A
standard,717,Superior parietal sulcus inferior RH,recovery,drift_1,0.019326090934147576,1.0,1.0,0.019326090934147576,-0.874020921145416,-0.004680004325020613,0.006373910969110115,0.00395706795951245,0.012437081481741195,-0.008637072284533063,-2.4721044809633455,,,,,,,,large,N/A,N/A
standard,971,Middle temporal gyrus posterior superior LH,stimulation,diffusion,0.019349025128292768,1.0,1.0,0.019349025128292768,-0.8738395911760117,0.07091977550348458,0.024301339254637802,0.0980054757449499,0.03648250015873551,-0.027085700241465324,-2.471591602359353,,,,,,,,large,N/A,N/A
baseline_corrected,634,Cerebellum VI RH,recovery_minus_baseline,drift_0,0.01938393427866956,1.0,1.0,0.01938393427866956,-0.8735639590489555,-0.012879267308283657,0.029939065861475978,0.0103420105344871,0.022735043657672628,-0.023221277842770758,-2.4708119969747355,-0.012879267308283657,0.029939065861475978,0.0103420105344871,0.022735043657672628,-0.023221277842770758,0.10585489234988167,0.08883868592220039,large,decrease,increase
standard,116,Lingual gyrus mid-posterior RH,stimulation,drift_0,0.019397557831222538,1.0,1.0,0.019397557831222538,-0.8734565151367965,-0.04561880988069741,0.008693390390693766,-0.035669107708220724,0.01356255950357867,-0.009949702172476683,-2.4705080996991957,,,,,,,,large,N/A,N/A
standard,107,Middle cerebellar peduncle superior,recovery,diffusion,0.019476571025162735,1.0,1.0,0.019476571025162735,0.872834729262703,0.12113959805477739,0.03896677443821745,0.09133629664822764,0.028520322686952922,0.029803301406549756,2.4687494236671266,,,,,,,,large,N/A,N/A
standard,282,Cerebellum VI,recovery,drift_1,0.019792150308446,1.0,1.0,0.019792150308446,0.8703741694717524,0.009375928899821388,0.012304908449808458,-0.0016568610014836564,0.013036369252208748,0.011032789901305044,2.4617899096123423,,,,,,,,large,N/A,N/A
baseline_corrected,209,Corpus callosum genu posterior,recovery_minus_baseline,drift_1,0.019879955439420796,1.0,1.0,0.019879955439420796,-0.8696959546204764,0.006502042179213256,0.013986133178422315,0.021425379536275862,0.019830994832663464,-0.014923337357062607,-2.459871628330587,0.006502042179213256,0.013986133178422315,0.021425379536275862,0.019830994832663464,-0.014923337357062607,0.08267281842346394,0.0006049590156030368,large,increase,increase
standard,814,Cerebellum IX,baseline,drift_1,0.01994128073504757,1.0,1.0,0.01994128073504757,-0.8692238994458925,-0.0064421320781614805,0.012705272559162808,0.0042188783425104875,0.011808273816531498,-0.010661010420671968,-2.4585364546704174,,,,,,,,large,N/A,N/A
standard,99,Central sulcus inferior,stimulation,drift_1,0.01996023827132202,1.0,1.0,0.01996023827132202,0.8690782419414605,0.008153012966952545,0.011987078921144482,-0.0008427925569887875,0.008402096649995841,0.008995805523941332,2.458124473033959,,,,,,,,large,N/A,N/A
