roi_idx,roi_label,period,condition,free_energy_empirical,potential_energy_empirical,entropy_term_empirical,free_energy_theoretical,potential_energy_theoretical,entropy_term_theoretical,drift_0,drift_1,diffusion,mean_signal,std_signal,min_signal,max_signal,n_points
304,Posterior insula superior LH,stimulation,active,-4.003750378695943,0.014012021135521982,-4.017762399831465,-25.49571772810667,0.02114267998650681,-25.516860408093176,-0.0553002060864163,-0.0313451209079729,0.1593581144965573,0.0077820397,0.94315284,-3.0858636,5.082969,4800
304,Posterior insula superior LH,stimulation,sham,-3.9709513769451683,-0.00881024209752988,-3.9621411348476383,-22.95742741690848,-1.3786962984353477,-21.578731118473133,-0.0303364150181782,0.016185992301226,0.0962775073056542,-0.01549533,1.0234922,-5.8979015,4.3567424,4800
304,Posterior insula superior LH,recovery,active,-3.994579036956458,0.0012272912504184413,-3.9958063282068768,-23.61288506361024,-1.1752848732953567,-22.437600190314882,-0.0559224674402253,-0.0017401661320961,0.140947469865288,0.0025387807,1.0508733,-5.053824,4.1762443,4800
304,Posterior insula superior LH,recovery,sham,-4.077094530572985,-0.009633734087483645,-4.067460796485502,-18.36166127646151,-2.210182461887812,-16.1514788145737,-0.0345713944015564,0.0180945684140897,0.0682034081948591,-0.008827275,1.0072919,-3.560479,3.5750234,4800
305,Intracalcarine cortex LH,baseline,active,-3.9924922223001027,-0.00034361762402699544,-3.9921486046760757,-23.072362625987296,-1.0565059114003235,-22.015856714586974,-0.0394546263083896,0.0006427533028866,0.0805214110176673,-0.0013607224,0.94568163,-2.9848962,3.4275303,4800
305,Intracalcarine cortex LH,baseline,sham,-4.004070555869088,-0.005435095037089656,-3.9986354608319985,-20.667717090125695,-1.8340987319837285,-18.833618358141965,-0.0429570825726835,0.0114876269154926,0.0834570817667649,0.0030486917,0.97467595,-3.6259723,4.068988,4800
305,Intracalcarine cortex LH,stimulation,active,-4.055136758056431,0.00031810176043441866,-4.055454859816866,-21.54063169435373,-0.9913872176922993,-20.549244476661432,-0.0388395349067361,-0.0011349265797933,0.0665939770338731,-0.0044259736,1.0179036,-3.118958,3.9418635,4800
305,Intracalcarine cortex LH,stimulation,sham,-3.9802518199988137,0.001162843792140962,-3.9814146637909547,-26.176520762823824,-0.05573960718028057,-26.12078115564354,-0.0162120170906417,-0.0024020362188177,0.1035905725786198,-0.0018518859,0.99810344,-4.0080357,4.0238705,4800
305,Intracalcarine cortex LH,recovery,active,-4.001981332687501,0.0009010780129551326,-4.002882410700456,-21.354750253734263,-1.2939578579314446,-20.060792395802817,-0.0482538534796729,-0.0011952139777406,0.0878200206690686,0.0057823984,1.0341681,-3.9288173,4.1608343,4800
305,Intracalcarine cortex LH,recovery,sham,-4.0150086582022695,0.004958044409362184,-4.019966702611631,-23.970621618347707,-1.2708857213919638,-22.699735896955744,-0.0687082785147081,-0.0089546591093559,0.150486966049578,-0.0011648117,1.0265392,-4.410847,2.9322078,4800
306,Lateral occipital cortex inferior LH,baseline,active,-3.9805787272838384,-0.00018793386445469778,-3.980390793419384,-22.90179417139739,-0.9054536492460155,-21.996340522151375,-0.0387494729468363,-0.0006090839767406,0.081304418948926,-0.008317708,0.97789097,-3.9507177,4.5909085,4800
306,Lateral occipital cortex inferior LH,baseline,sham,-3.9631642558358267,0.0006730645167369811,-3.9638373203525634,-23.012852829692022,-0.388643777551521,-22.6242090521405,-0.0229813963599397,-0.0022828436932221,0.0621846397979894,-0.020836301,1.052035,-3.9363644,4.9667926,4800
306,Lateral occipital cortex inferior LH,stimulation,active,-3.9626393821498156,-0.0024358391549374465,-3.9602035429948783,-19.68516728634785,-1.6462274387278095,-18.03893984762004,-0.0475500844340061,0.0050021900400387,0.0813976464755444,0.0057026786,0.9932213,-3.2158217,4.184981,4800
306,Lateral occipital cortex inferior LH,stimulation,sham,-4.025202633727149,0.0009132581588672369,-4.0261158918860165,-23.09212590372856,-1.2771993915580508,-21.814926512170512,-0.047233071621725,-0.0005477639908664,0.0867195329708437,0.015725227,0.94759464,-3.2603185,3.482644,4800
306,Lateral occipital cortex inferior LH,recovery,active,-4.041824802807815,0.0021836314121120655,-4.044008434219927,-20.442977056073985,-1.0282868272403107,-19.414690228833674,-0.0393213949774823,-0.0038270744799948,0.0567725979834485,0.0026404825,1.0281695,-3.6363552,3.6155949,4800
306,Lateral occipital cortex inferior LH,recovery,sham,-4.027238570016145,0.01032349300856849,-4.037562063024714,-26.17670939992952,-0.006090430776787897,-26.170618969152734,-0.053642853250578,-0.0198558390125268,0.246384945212462,0.0050737765,0.997286,-3.4324944,3.3924835,4800
307,Heschl’s gyrus anterior medial RH,baseline,active,-3.9303474366065316,-0.005073912311139439,-3.9252735242953922,-19.05842317873419,-2.8523629364901386,-16.206060242244053,-0.0601488859153029,0.0047681562967135,0.0929177126063277,-0.056627203,0.993363,-5.276171,3.446959,4800
307,Heschl’s gyrus anterior medial RH,baseline,sham,-3.9792639763226454,-0.004919800197520027,-3.9743441761251255,-18.022436564627377,-1.8500241461337232,-16.172412418493654,-0.0362541230995796,0.0068870020479316,0.0614553582982291,-0.04315622,0.98965865,-3.8617818,3.4728756,4800
307,Heschl’s gyrus anterior medial RH,stimulation,active,-3.9544633176212916,0.003684841466472164,-3.958148159087764,-23.153079689980185,-0.9932780725323265,-22.159801617447858,-0.0486527457811042,-0.0054502680677373,0.1056615072537963,0.01672024,0.994117,-4.1331887,3.74537,4800
307,Heschl’s gyrus anterior medial RH,stimulation,sham,-4.025399338891222,-0.0015863451916593389,-4.023812993699563,-23.345007861679004,-1.3379254701135006,-22.007082391565504,-0.0436983712541138,0.00541597775977,0.0990669830551638,0.024124194,0.97923094,-3.2582808,3.5453463,4800
307,Heschl’s gyrus anterior medial RH,recovery,active,-3.9814593765824573,0.002615652830886516,-3.984075029413344,-23.32254265184219,-0.8555548799924653,-22.466987771849727,-0.0432356931569794,-0.0013746787525478,0.1038572406924711,0.03990074,1.0098927,-4.3391576,3.775458,4800
307,Heschl’s gyrus anterior medial RH,recovery,sham,-3.9600282291443745,-0.0038585424976794614,-3.956169686646695,-22.5991365264147,-2.713332924371542,-19.885803602043158,-0.0757134837112452,0.0099253184048796,0.1732800158691946,0.019100064,1.0290157,-3.8765886,3.429033,4800
308,Precentral gyrus inferior,baseline,active,-4.004236288951579,-0.0037467605936803974,-4.000489528357899,-20.736895940169184,-2.3093063404614007,-18.427589599707783,-0.0572610138789702,0.009848397898368,0.0982118835953416,0.019392721,0.9619961,-3.508122,4.1193385,4800
308,Precentral gyrus inferior,baseline,sham,-4.0307016061642065,-0.00022945236505156477,-4.030472153799155,-21.170439478808788,-1.443753801793645,-19.726685677015144,-0.0458011972680651,0.0021747393827644,0.0781119688454258,0.019192627,0.98832434,-3.508971,3.2943883,4800
308,Precentral gyrus inferior,stimulation,active,-4.016417302652459,0.008637552457943384,-4.025054855110403,-25.90077022234583,0.16990153454656817,-26.0706717568924,-0.0299566422941389,-0.0161705236130137,0.1767454795636378,-0.005750216,1.0331703,-4.8063073,3.2133162,4800
308,Precentral gyrus inferior,stimulation,sham,-3.964936885949192,0.0015057062552151991,-3.966442592204407,-23.664632864650393,-1.3836647524747272,-22.280968112175668,-0.0725737380676855,-0.0047775503445965,0.1750696175747721,-0.011883743,1.0054568,-3.192539,3.4750915,4800
308,Precentral gyrus inferior,recovery,active,-3.913219216058497,0.005404141984096208,-3.918623358042593,-22.835931886685504,-0.6567924148261746,-22.17913947185933,-0.0499216388440987,-0.0117602161246493,0.1089975533544409,-0.013720802,1.0032573,-4.8669105,4.061878,4800
308,Precentral gyrus inferior,recovery,sham,-3.978889699193346,-0.00041594930592628684,-3.97847374988742,-20.83197262072058,-1.6648042664769493,-19.167168354243632,-0.0513766827946286,0.0005315880580812,0.0885085332468511,-0.0072137294,1.0058382,-4.289158,3.2621975,4800
309,Internal capsule anterior limb,baseline,active,-4.01061938978658,-0.0015040376302458563,-4.009115352156334,-26.44760454079141,-1.0077274327316974,-25.43987710805971,-0.0488934225572401,0.0035803992530177,0.1738528783285786,0.002223785,0.95050645,-3.2827775,2.9844668,4800
309,Internal capsule anterior limb,baseline,sham,-3.955911957594314,-0.0002537387416049434,-3.955658218852709,-23.387783097758174,-1.50047928274575,-21.887303815012423,-0.0646223269670908,0.0016778013685867,0.1457641927041071,0.010321166,0.9597338,-3.2314425,3.9497206,4800
309,Internal capsule anterior limb,stimulation,active,-4.0303353387228835,0.003516240356979763,-4.0338515790798635,-25.353926411967652,-0.5955201993643325,-24.75840621260332,-0.0467997993655164,-0.008671037610744,0.1234356501886523,-0.013430292,0.9691077,-3.4300723,3.1803882,4800
309,Internal capsule anterior limb,stimulation,sham,-4.003063673586416,-0.0014709728138719437,-4.0015927007725445,-21.777594667409183,-1.2933147504092595,-20.484279916999924,-0.0423876386497806,0.0025468608067393,0.0843300910532892,-0.0020033773,1.0052611,-3.5076046,3.9216795,4800
309,Internal capsule anterior limb,recovery,active,-3.9685863303270845,0.0015106525483666608,-3.970096982875451,-18.21600699172192,-1.075295820870512,-17.140711170851407,-0.038304528438893,-0.0022938565405608,0.0542501838406571,0.011287725,1.0756651,-4.241104,4.9419837,4800
309,Internal capsule anterior limb,recovery,sham,-3.9652805609154846,-0.002408117100459983,-3.9628724438150247,-22.440618283820303,-1.044754448193528,-21.395863835626773,-0.0395572730583355,0.0033263056069771,0.0981942875196924,-0.0082811685,1.0335287,-3.5333533,5.323178,4800
310,Superior temporal gyrus anterior,baseline,active,-3.9983185458453527,0.003542233224999417,-4.001860779070352,-24.8287064342018,-0.2787455910077699,-24.54996084319403,-0.0302408761024931,-0.0087829002932436,0.0790239138372622,-0.024238683,0.97497386,-3.8588176,3.5283098,4800
310,Superior temporal gyrus anterior,baseline,sham,-3.997931605626604,-0.005628352396326388,-3.9923032532302773,-25.317596526353586,-1.090268446021062,-24.227328080332523,-0.0321140486712916,0.0111717782826016,0.1096292097972123,-0.014041583,0.9496577,-3.0571613,4.0594716,4800
310,Superior temporal gyrus anterior,stimulation,active,-4.034632146618169,-0.01387817291853866,-4.02075397369963,-26.42504853692875,-1.5785675670958719,-24.84648096983288,-0.0272421135428714,0.0268909241038243,0.1661540694198638,0.014405781,1.0224916,-3.3949764,4.174005,4800
310,Superior temporal gyrus anterior,stimulation,sham,-3.9687973073498646,0.0027661020010723036,-3.971563409350937,-25.98073828313137,0.0639273685293457,-26.044665651660715,-0.0128421584768611,-0.0053407025677486,0.0894454847295412,0.011432639,0.9925293,-3.72766,4.181344,4800
310,Superior temporal gyrus anterior,recovery,active,-4.045429260723952,-0.014634292168699733,-4.030794968555252,-11.168051512670417,-4.438326900930505,-6.729724611739911,-0.0569937480271676,0.0295351655007145,0.0729943618791408,0.009806961,1.0015215,-3.398716,4.106595,4800
310,Superior temporal gyrus anterior,recovery,sham,-4.024823583788758,-0.003114873000805709,-4.021708710787952,-22.72564708718599,-1.143756875704815,-21.581890211481173,-0.0335885895636218,0.0056831452171559,0.0888893261117267,0.002648796,1.0548465,-3.698602,3.6714354,4800
311,Posterior corona radiata LH,baseline,active,-4.0021217206736,0.0043496828777110225,-4.006471403551311,-24.57961064813535,-1.0799972377091245,-23.499613410426225,-0.0592450923877747,-0.0099587509694075,0.1218967962055365,-0.012613693,0.964442,-4.534847,2.986329,4800
311,Posterior corona radiata LH,baseline,sham,-4.00770907027893,-0.008976460024459863,-3.998732610254471,-16.388164161804973,-2.2746496513098924,-14.113514510495081,-0.0326710714907221,0.0164117044373479,0.0641238626277082,-0.01382424,1.015798,-3.8805265,3.2169795,4800
311,Posterior corona radiata LH,stimulation,active,-4.006212577202144,0.009347070130512121,-4.0155596473326565,-24.148756653752333,-0.41402572005545313,-23.73473093369688,-0.0579642513270641,-0.0178175142811856,0.1542003530240583,0.0035290353,1.0296552,-3.4912174,5.015128,4800
311,Posterior corona radiata LH,stimulation,sham,-4.045063244654854,-0.0002391357344746505,-4.044824108920379,-24.926516643655646,-2.094739523846366,-22.831777119809278,-0.0873397158119733,0.0016312653560844,0.1791966945954636,0.0053580324,0.96196645,-5.185061,4.053733,4800
311,Posterior corona radiata LH,recovery,active,-4.026731517898163,-0.008183877267287379,-4.018547640630876,-21.689593410609792,-2.2348904566730097,-19.45470295393678,-0.0466114705791273,0.0166248079899672,0.1059434578762518,0.0089939805,1.0046936,-3.371081,4.289597,4800
311,Posterior corona radiata LH,recovery,sham,-3.9572098815123606,0.012011980674507984,-3.9692218621868687,-24.056177300755735,-0.4011844160841755,-23.65499288467156,-0.0644818782132926,-0.0224349010114499,0.1761093666412403,0.008550318,1.0210204,-3.494234,4.396106,4800
312,Internal capsule anterior limb superior LH,baseline,active,-4.023553885908168,0.0063902823686234535,-4.029944168276791,-24.875844832695414,-0.5014336143994405,-24.374411218295972,-0.0458416910883342,-0.0119802996954044,0.1094686433815953,0.012334662,0.97308266,-3.367116,3.1103783,4800
312,Internal capsule anterior limb superior LH,baseline,sham,-4.015777188913972,-0.0010587909652073641,-4.014718397948765,-21.758160755929744,-1.6132075435880535,-20.14495321234169,-0.0541134702036384,0.0037488876815804,0.1044126821387567,0.009980416,1.0371748,-5.505417,3.8167799,4800
312,Internal capsule anterior limb superior LH,stimulation,active,-4.037754809096325,-0.0006343840614156471,-4.037120425034909,-23.275489267575797,-2.050163357083086,-21.22532591049271,-0.0776424214288131,0.0008987678085455,0.1435726694843516,-0.000114848415,0.9835619,-3.449417,3.9403412,4800
312,Internal capsule anterior limb superior LH,stimulation,sham,-4.01116886901666,0.004030651662220217,-4.01519952067888,-26.28355732583533,-0.19196629893635012,-26.09159102689898,-0.0334085034514502,-0.0089570200385769,0.1183599606488813,-0.00022274375,0.939327,-3.4301045,3.1354108,4800
312,Internal capsule anterior limb superior LH,recovery,active,-4.003705010501423,-0.002230486605816578,-4.001474523895606,-21.918152218973482,-2.2725771995078525,-19.64557501946563,-0.078834529492291,0.002365346771189,0.1479961916753661,-0.012149012,1.0418332,-3.9907372,3.921496,4800
312,Internal capsule anterior limb superior LH,recovery,sham,-4.040405695444362,0.0009432720268195108,-4.0413489674711816,-21.54664426103538,-1.9831547619886352,-19.563489499046742,-0.0726887388072277,-0.0029474146833572,0.1138149333519216,-0.009775681,1.0206556,-3.9516518,3.3800359,4800
313,Superior temporal sulcus posterior LH,baseline,active,-3.9668502427559797,-0.0008857787176678653,-3.965964464038312,-21.015652477017092,-1.5196870873706665,-19.495965389646425,-0.0491339363720314,0.0004249434816763,0.0835850446619505,-0.026098467,0.99294454,-6.3088474,3.3347507,4800
313,Superior temporal sulcus posterior LH,baseline,sham,-4.010255339865576,-0.002254501757398098,-4.0080008381081775,-21.35038952393563,-2.165993360052089,-19.18439616388354,-0.0649034008739058,0.0024294268424764,0.1069215793666306,-0.016956108,0.9807103,-3.5386317,3.3407977,4800
313,Superior temporal sulcus posterior LH,stimulation,active,-4.025289326739334,0.0014674702627716833,-4.026756797002106,-22.502801385192516,-0.723364989833847,-21.77943639535867,-0.0286617937910197,-0.002280708263879,0.0512273637650826,0.011121458,0.980072,-3.3412182,3.4655042,4800
313,Superior temporal sulcus posterior LH,stimulation,sham,-4.046124546644241,0.0008601992093689357,-4.04698474585361,-23.28188842155284,-0.668118769454342,-22.613769652098497,-0.0313600176151683,-0.0010887260231659,0.0671530838900509,0.010831994,1.0005338,-3.1785684,3.1839569,4800
313,Superior temporal sulcus posterior LH,recovery,active,-4.086615820333262,-0.0006674425235929967,-4.085948377809669,-20.204008289328396,-1.115901582669593,-19.088106706658802,-0.0344035275466791,0.0021707591156709,0.0539776682552586,0.014942369,1.0259104,-3.538362,3.7192938,4800
313,Superior temporal sulcus posterior LH,recovery,sham,-4.018285173061885,-0.005350034539641718,-4.012935138522244,-24.38456471357872,-1.6427194036030617,-22.741845309975655,-0.0557159908289843,0.0106628296793451,0.156624039455901,0.0061008143,1.018183,-3.199395,3.1944306,4800
314,Postcentral sulcus inferior LH,baseline,active,-4.026381273089602,-0.006497034323517695,-4.0198842387660845,-22.465980414749556,-1.8252820521155284,-20.640698362634026,-0.0457826608187344,0.0125385007055682,0.0990958775283719,-0.015301182,0.96658283,-3.7328155,3.484027,4800
314,Postcentral sulcus inferior LH,baseline,sham,-4.054768519562413,-0.006072345674179127,-4.048696173888234,-20.935524167471105,-1.4145921254356426,-19.52093204203546,-0.0309687030572206,0.0111392930848595,0.0627904443781192,-0.021041747,0.97642493,-3.5640619,4.2086344,4800
314,Postcentral sulcus inferior LH,stimulation,active,-4.0536664895435415,0.0010644010588654964,-4.054730890602407,-22.962553842286262,-0.7134343416018561,-22.249119500684404,-0.0354365282276348,-0.0020719338425324,0.0739597905824273,-7.982751e-05,1.030159,-3.465014,3.5151029,4800
314,Postcentral sulcus inferior LH,stimulation,sham,-4.0301360254283995,0.0032559609893267893,-4.033391986417726,-24.27547097385625,-0.3097092710283609,-23.96576170282789,-0.0265516119474572,-0.00540176915359,0.0647215513070818,0.020263866,0.994676,-3.6739578,3.179794,4800
314,Postcentral sulcus inferior LH,recovery,active,-4.039474078702201,0.002029168811631821,-4.041503247513833,-25.041825680869163,-0.22407328321179806,-24.817752397657365,-0.021350015106831,-0.0035141051072491,0.0639844915038455,0.015410799,1.0020074,-3.2694466,4.2567415,4800
314,Postcentral sulcus inferior LH,recovery,sham,-4.019010423355288,-0.003832125090118945,-4.01517829826517,-25.346615435423686,-1.1246079346189026,-24.222007500804782,-0.0491925101819443,0.0071650792813619,0.1802773915835041,0.00069647,1.0277938,-3.4286363,3.6574233,4800
315,Lateral fissure posterior,baseline,active,-3.967617506713628,-0.006097345989321211,-3.961520160724307,-23.616853131377457,-1.6070943718686197,-22.009758759508838,-0.034293347301973,0.0138681546109908,0.0955347393691226,-0.013949581,0.9105517,-4.2917585,3.239256,4800
315,Lateral fissure posterior,baseline,sham,-3.9868477180121995,-0.00868971478009111,-3.9781580032321084,-19.619059209909352,-1.9510093739647827,-17.66804983594457,-0.0254965362715626,0.01878566985235,0.0668076177842623,-0.0035113564,0.9504495,-3.5944326,3.9458783,4800
315,Lateral fissure posterior,stimulation,active,-3.9763708688582478,0.008291279006956746,-3.9846621478652047,-24.198412592039986,-0.5199004023333809,-23.678512189706606,-0.050964477115626,-0.0153916616959514,0.1172347588987242,0.0041255625,1.0007178,-4.319787,3.190975,4800
315,Lateral fissure posterior,stimulation,sham,-4.012140328519759,0.015775016432156466,-4.027915344951916,-25.236184021202064,0.4261765142721937,-25.662360535474257,-0.0267393465837007,-0.0302075736981214,0.1260914640784367,0.013796116,0.9986976,-3.566363,3.04662,4800
315,Lateral fissure posterior,recovery,active,-4.050781697354749,-0.005257690357545282,-4.045524006997203,-19.774644096359463,-1.4291485710856455,-18.34549552527382,-0.0312066890276275,0.009259633493319,0.066898143469148,0.009754469,1.0812737,-3.6242182,3.952886,4800
315,Lateral fissure posterior,recovery,sham,-4.055599872210592,-0.008966310811944732,-4.046633561398647,-25.756765824129857,-2.018506598444731,-23.738259225685127,-0.0577598490533018,0.015529590783929,0.1976780554266303,-0.0103194155,1.0483036,-4.436231,4.246396,4800
316,Optic chiasm,baseline,active,-3.968109300959174,0.0012456366693922175,-3.9693549376285664,-22.380330771578564,-1.090583917895019,-21.289746853683546,-0.0474101754762026,-0.0061882369771788,0.0926530020443711,-0.05180685,1.0554732,-4.2490387,3.1125572,4800
316,Optic chiasm,baseline,sham,-3.9365426248795634,0.00165341944701692,-3.93819604432658,-21.81111664613438,-0.7052903823017704,-21.105826263832608,-0.0354875317760272,-0.0050281469683739,0.0773074700547175,-0.03968093,1.0875293,-5.2274446,4.6912227,4800
316,Optic chiasm,stimulation,active,-3.984808923864068,0.005292025833642463,-3.9901009496977107,-22.79159043574138,-1.1218706813989452,-21.669719754342434,-0.0575935732800944,-0.008245669098715,0.1044769603117763,0.022656716,0.97154397,-3.4833493,3.4668922,4800
316,Optic chiasm,stimulation,sham,-4.005453310441932,0.0033785229804031928,-4.008831833422335,-25.32364212986875,-0.7313521037237076,-24.592290026145044,-0.0438210294658439,-0.0048031402489304,0.1050262022787236,0.029938234,0.92064947,-3.5325093,3.6776326,4800
316,Optic chiasm,recovery,active,-3.996299377067938,-0.00911246072728621,-3.9871869163406517,-24.71577125728789,-2.9704881792620226,-21.745283078025867,-0.0836635691041175,0.0236489419367978,0.2089886707442354,0.029133203,0.9685208,-3.1319454,4.6114554,4800
316,Optic chiasm,recovery,sham,-4.037199683582547,-0.01622986613109114,-4.020969817451456,-24.336861523667743,-3.6809932620667287,-20.655868261601015,-0.0724059334088257,0.0343699324935385,0.189954885331694,0.009770721,0.983422,-3.421355,3.2677128,4800
317,Superior frontal gyrus medial middle,baseline,active,-3.8487065900193564,-0.003650121107128634,-3.8450564689122277,-22.552883644665897,-2.1088855611130253,-20.44399808355287,-0.0531469377225933,0.0027989925999151,0.138717578275568,-0.049206655,1.0062922,-5.042802,2.9207706,4800
317,Superior frontal gyrus medial middle,baseline,sham,-3.9462528670148647,0.00511700929342573,-3.9513698763082905,-24.259380605205685,-0.43765137068446036,-23.821729234521225,-0.0439044551388364,-0.0133958486155089,0.1078898164011596,-0.04131548,0.99352276,-4.1633596,3.1040092,4800
317,Superior frontal gyrus medial middle,stimulation,active,-4.02727740084096,0.0037096424598171297,-4.030987043300778,-25.045144869580525,-0.47137310856255876,-24.573771761017966,-0.036361509476969,-0.0057879529633164,0.0973777143384498,0.024985828,0.97576,-3.3361163,3.295906,4800
317,Superior frontal gyrus medial middle,stimulation,sham,-4.02437397734847,0.0018103564718726778,-4.026184333820343,-20.137282824451855,-0.8121800166398575,-19.325102807811998,-0.0313615769370905,-0.0022275692797015,0.0470286825142418,0.021071224,1.0141116,-3.5497766,3.8157666,4800
317,Superior frontal gyrus medial middle,recovery,active,-4.0039163199474705,0.0033584585487170934,-4.007274778496187,-21.123037896816776,-0.49624466375776244,-20.626793233059015,-0.0272068918411963,-0.0051696247866191,0.0432393384666382,0.024300626,1.0156931,-3.013834,3.5125868,4800
317,Superior frontal gyrus medial middle,recovery,sham,-4.024490547188566,-0.0007363505537108575,-4.0237541966348545,-21.986356163862663,-0.7333433320415746,-21.25301283182109,-0.0265891540351382,0.0024889167539867,0.0542001969823342,0.02024041,0.99092346,-3.4249055,3.4582918,4800
318,Cerebellum VIIb ,baseline,active,-3.9954538400922437,0.003525978466819435,-3.998979818559063,-25.04149497721556,-0.26479637053115357,-24.776698606684405,-0.0315376076329312,-0.0087638778706127,0.0882448685726267,-0.018701829,0.96825707,-3.5100262,3.6150432,4800
318,Cerebellum VIIb ,baseline,sham,-4.00900086098368,-0.003684727446675073,-4.005316133537005,-18.82678631750031,-2.0021472158981184,-16.82463910160219,-0.0467034424460194,0.008292493286234,0.0725457574557965,0.006806682,0.9659948,-3.0408435,3.7876172,4800
318,Cerebellum VIIb ,stimulation,active,-4.007891853630248,-0.016062179988437272,-3.9918296736418113,-26.216076671706283,-1.8553712520870156,-24.36070541961927,-0.0281986579243932,0.0327628443179203,0.1572175388674049,0.008683892,0.98609805,-3.593487,3.723727,4800
318,Cerebellum VIIb ,stimulation,sham,-4.013414339942165,0.0026540783680022418,-4.016068418310168,-24.712709773963812,-0.2532887142241513,-24.45942105973966,-0.0231853644904681,-0.0057051119669642,0.0604389462852611,-0.0073442156,0.9898813,-3.586439,3.8528006,4800
318,Cerebellum VIIb ,recovery,active,-3.910248012149632,-0.00016544657933598497,-3.910082565570296,-23.23576560894516,-0.9226888101911681,-22.313076798753993,-0.0468072060774992,0.0011049589351344,0.1509141859772871,0.01010768,1.0438206,-4.237077,4.468425,4800
318,Cerebellum VIIb ,recovery,sham,-3.9580179656179766,-0.0021195621856652217,-3.9558984034323115,-22.993171586064403,-3.5861394691062842,-19.407032116958117,-0.1103582734902594,0.0047953213800656,0.222232641318727,0.0005921769,1.0425398,-4.8029137,3.8530278,4800
319,Optic radiation posterior RH,baseline,active,-4.004658432005952,0.0012008958134607608,-4.005859327819413,-23.08485463639019,-0.9132811954916148,-22.171573440898577,-0.0420394218737502,-0.0023198665466932,0.0857185124433764,0.0032811817,0.97762644,-3.7342207,3.8902643,4800
319,Optic radiation posterior RH,baseline,sham,-4.0190099501416965,-0.007520761325697578,-4.0114891888159985,-25.962427878706936,-0.8315903325425184,-25.13083754616442,-0.0132010461123061,0.0152892624448077,0.0815774270353602,-0.0013891216,0.99282247,-3.6765568,4.750149,4800
319,Optic radiation posterior RH,stimulation,active,-4.016064275607247,-0.022637630717594368,-3.9934266448896527,-21.700307204330816,-4.431666680436165,-17.26864052389465,-0.0625487765189665,0.0412821458273261,0.1644126831812954,-0.006720821,1.0259953,-3.7574825,3.641388,4800
319,Optic radiation posterior RH,stimulation,sham,-4.028790098470026,-0.009662998163236184,-4.01912710030679,-24.122007797390353,-1.8369796647166616,-22.28502813267369,-0.0466929794667736,0.0182274570226429,0.13127985495314,-0.01116127,0.98874724,-3.024315,3.237339,4800
319,Optic radiation posterior RH,recovery,active,-4.035137222801765,-0.01085768085663166,-4.024279541945133,-26.94316977821237,-1.1157279354225713,-25.827441842789796,-0.0281999540118932,0.0215468755820653,0.1659947731881109,0.0033891583,0.99574757,-2.9711077,3.706715,4800
319,Optic radiation posterior RH,recovery,sham,-4.016859417242591,-0.013106782867238305,-4.003752634375353,-24.739348563409397,-2.678994718582115,-22.060353844827283,-0.0654586522870816,0.0263693455558399,0.1917542533012391,0.012395415,1.0180383,-3.848655,4.851444,4800
320,Fluid between cerebellum and peduncle inferior,baseline,active,-3.8741859701225834,-0.007921135925839701,-3.866264834196744,-16.705679233218586,-3.4489891332240323,-13.256690099994552,-0.0538553574249207,0.0098250388601594,0.0993717817870659,-0.053292513,1.0972961,-6.3647175,3.7885292,4800
320,Fluid between cerebellum and peduncle inferior,baseline,sham,-3.918599214089421,-0.004181083625542863,-3.914418130463878,-16.82172827651716,-2.4954275155628687,-14.32630076095429,-0.0499212800112369,0.0076622768598171,0.0759984633893657,-0.013372192,1.004455,-5.411669,4.0052004,4800
320,Fluid between cerebellum and peduncle inferior,stimulation,active,-3.991737846220285,-0.0002882680265983369,-3.9914495781936865,-25.29492078848175,-0.9067389003347107,-24.388181888147038,-0.0414699185008821,0.0021550454148701,0.1111118839300715,0.015687812,0.92178595,-3.6619365,4.075445,4800
320,Fluid between cerebellum and peduncle inferior,stimulation,sham,-4.077788878183354,0.0032096037696370213,-4.0809984819529905,-25.0422986025302,-0.5672145557922241,-24.475084046737976,-0.035585745615073,-0.0060523450488791,0.0776022200028364,0.0025538008,0.9830316,-6.212478,3.0065904,4800
320,Fluid between cerebellum and peduncle inferior,recovery,active,-3.9811332074553754,-0.01101801686202811,-3.970115190593347,-24.698669120445054,-2.97098010912371,-21.727689011321342,-0.0750837735988697,0.0286510294051359,0.2078621111432047,0.037631474,0.9704375,-3.4623682,3.5629675,4800
320,Fluid between cerebellum and peduncle inferior,recovery,sham,-3.973704114448492,0.0035817458589696093,-3.977285860307462,-23.703308398485923,-0.7064999318255613,-22.99680846666036,-0.046172131517614,-0.0058931953112055,0.1200559153375556,0.0109060705,1.0121337,-3.737614,3.6985822,4800
321,Insula middle superior,baseline,active,-4.0054351598772255,0.0003576485735592569,-4.005792808450785,-23.273437883628993,-0.6881733926638668,-22.585264490965127,-0.0300292454025686,-0.0011405556566521,0.0632696060618566,-0.009203358,0.9654282,-4.1388764,3.276254,4800
321,Insula middle superior,baseline,sham,-4.018620487290448,0.0023223671618682255,-4.020942854452317,-24.55906792186167,-0.3206972738970643,-24.238370647964604,-0.0270725174236035,-0.0058354261040816,0.069013800824411,-0.022389894,0.9872177,-3.8100438,3.3708327,4800
