roi_idx,roi_label,n_subjects_analyzed,comparison,active_mean_change,active_std_change,sham_mean_change,sham_std_change,t_statistic,p_value,cohens_d,n_subjects
113,Callosomarginal sulcus inferior,16,recovery_vs_baseline,0.04554939366412858,0.16997897619370433,-0.022810257671028678,0.1249036139518801,1.187850318640078,0.2533615168591496,0.4583162521347482,16
114,Inferior fronto-occipital fasciculus anterior RH,16,stimulation_vs_baseline,-0.03585349467057225,0.15767588804546348,0.045490356951498445,0.09288409129446941,-2.1965482399547795,0.04418562630433015,-0.6286193310150657,16
114,Inferior fronto-occipital fasciculus anterior RH,16,recovery_vs_baseline,0.006500682254234058,0.23526287638304566,-0.021866232428680438,0.129089165289076,0.46361803153810305,0.649577579542897,0.1494936526492799,16
115,Pars opercularis LH,16,stimulation_vs_baseline,0.010498531075241013,0.22020616388543446,-0.017244618046385135,0.16168884099065373,0.3929908615645216,0.6998548979889806,0.14361582272553736,16
115,Pars opercularis LH,16,recovery_vs_baseline,-0.03464377761869111,0.14415577520904385,-0.012785853526278534,0.16940801736042452,-0.4142954383267562,0.6845214928090975,-0.1389662135463768,16
116,Lingual gyrus mid-posterior RH,16,stimulation_vs_baseline,-0.08950821548547863,0.21682901695783077,0.004157847960540445,0.1464411052348877,-1.4830834105129318,0.15875746133947066,-0.506266732220749,16
116,Lingual gyrus mid-posterior RH,16,recovery_vs_baseline,-0.05260421801206697,0.16129498136664316,0.0015960944094560725,0.1251465262343989,-1.0230793104562919,0.3224878361668251,-0.37546096354924735,16
117,Inferior frontal gyrus posterior RH,16,stimulation_vs_baseline,-0.1758057684927183,0.26020377863897326,-0.15799512059346074,0.30563749916644317,-0.1931062102282675,0.8494661863783879,-0.06275084842934257,16
117,Inferior frontal gyrus posterior RH,16,recovery_vs_baseline,-0.17201893266397403,0.29314346526093693,-0.21956257439518748,0.2951354080587364,0.45406624621210206,0.6562820472613307,0.1616354805097185,16
118,Lateral ventricles anterior,16,stimulation_vs_baseline,-0.125425163835992,0.16513392298389049,0.01468113129226356,0.10965182362008924,-3.1351691861366913,0.006809780289984473,-0.9995776053171243,16
118,Lateral ventricles anterior,16,recovery_vs_baseline,-0.09790695286507048,0.1769549528945433,-0.012320808256348709,0.16712852410913648,-1.2786767370348093,0.2204410090085414,-0.49727040506032477,16
119,Cerebellum Crus I lateral LH,16,stimulation_vs_baseline,0.022064132310275625,0.15522175355070952,-0.03492413708483999,0.22970903517636576,0.8107231528842276,0.43020066844074,0.2907034470006598,16
119,Cerebellum Crus I lateral LH,16,recovery_vs_baseline,0.024236860378898245,0.12258767485169746,0.03728924976159992,0.21215496186592794,-0.19590883391651479,0.8473108266251985,-0.07533448830617384,16
120,Fusiform gyrus mid-anterior RH,16,stimulation_vs_baseline,0.03321786288177256,0.1349785053149169,0.016321301840698327,0.17966918688509295,0.2522150142390305,0.8042981040065426,0.10633266822748368,16
120,Fusiform gyrus mid-anterior RH,16,recovery_vs_baseline,-0.004531639336960769,0.1123733524689615,0.02569808102891763,0.13258972698019147,-0.668871803425323,0.513740466557834,-0.24597418801066862,16
121,Inferior occipital gyrus anterior LH,16,stimulation_vs_baseline,-0.03828855647240503,0.16729047218534115,-0.0031807683040409873,0.206236330561658,-0.5019316860948512,0.6230027351697853,-0.1869664897987783,16
121,Inferior occipital gyrus anterior LH,16,recovery_vs_baseline,-0.03205620057910502,0.22166294558755395,-0.01541272868412319,0.168895870928597,-0.23139364091042913,0.8201358077055588,-0.0844616299276652,16
122,Middle temporal gyrus middle LH,16,stimulation_vs_baseline,-0.0032169636112215627,0.17123618240467373,-0.018171872469453565,0.1792043659986569,0.26033903313178564,0.7981421189900759,0.0853271380034067,16
122,Middle temporal gyrus middle LH,16,recovery_vs_baseline,-0.022768536852127846,0.09444151980225332,0.013994456901317648,0.14914015894369928,-0.8954847124197256,0.3846732269560639,-0.29451898327821785,16
123,Callosomarginal sulcus superior RH,16,stimulation_vs_baseline,-0.03288340470421405,0.14928484902544925,0.02517689625397132,0.12347290941260884,-1.0268269565888688,0.3207767138383131,-0.42383436991751133,16
123,Callosomarginal sulcus superior RH,16,recovery_vs_baseline,-0.047323557389994886,0.13557719922302267,0.04429468033171258,0.11861316819964896,-2.0059231683323504,0.0632471014489745,-0.7192631938263253,16
124,Corona radiata antero-superior,16,stimulation_vs_baseline,0.04893726612641583,0.19028392136076624,0.002833315973511996,0.1416270733746516,1.0379628131177767,0.3157308682033043,0.2748712689015372,16
124,Corona radiata antero-superior,16,recovery_vs_baseline,0.10061106583387197,0.22392703027421462,0.01728868224008598,0.11446991213302773,1.7749190870207143,0.0962014819773938,0.46855203822201624,16
125,Ventrolateral prefrontal cortex LH,16,stimulation_vs_baseline,-0.00334117499350034,0.17902936358665306,0.04197533645303775,0.1565878879152723,-0.748187668520099,0.46591676444898655,-0.26944707042917354,16
125,Ventrolateral prefrontal cortex LH,16,recovery_vs_baseline,-0.06904870294498494,0.1154778002866496,-0.029198563672938965,0.17532210369739581,-0.6666544860347476,0.5151169074965501,-0.2684471019722892,16
126,Superior parts of central and postcentral sulci LH,16,stimulation_vs_baseline,-0.04321846290061426,0.1736486843231526,0.010277053852447565,0.2155093537481163,-0.7054577798365579,0.49133649337661256,-0.27335262748066685,16
126,Superior parts of central and postcentral sulci LH,16,recovery_vs_baseline,-0.022432746063909437,0.17161023116090768,-0.0020354443381556397,0.24126484451929844,-0.26005763783852315,0.7983551180093151,-0.09742938604035056,16
127,Precuneus middle LH,16,stimulation_vs_baseline,-0.010421287455251144,0.21816266699516068,-0.06994948964817999,0.2137008876832878,0.8646043160451619,0.40087184655413965,0.2756658894343452,16
127,Precuneus middle LH,16,recovery_vs_baseline,0.012743130293770943,0.14977419800293984,-0.07317034560979638,0.209410566703968,1.3323645363034236,0.20262908374968844,0.47191995715390944,16
128,Supramarginal gyrus posterior RH,16,stimulation_vs_baseline,0.07488961557755033,0.1838249532945594,0.002442261373141047,0.14674221764894488,1.165152746574961,0.26215232506133984,0.4355893374844388,16
128,Supramarginal gyrus posterior RH,16,recovery_vs_baseline,0.008147164388220302,0.14135168797348924,0.06230166585736682,0.2001965650406453,-0.9942340510967682,0.3358778244491042,-0.31250764097684963,16
129,Collateral sulcus posterior,16,stimulation_vs_baseline,-0.04293956738252144,0.2315347973315992,-0.006558650829916551,0.1712187864386559,-0.43663687725480255,0.6685945309815253,-0.17866846101988249,16
129,Collateral sulcus posterior,16,recovery_vs_baseline,-0.042960795663821244,0.17430805814995012,-0.0025148924472033485,0.1448819312747372,-0.6152167106771089,0.5476325561958996,-0.25235826695197555,16
130,Thalamus lateral LH,16,stimulation_vs_baseline,0.019492473712391184,0.27590125922529996,-0.0010080475653391208,0.16939050747455303,0.2904748432001437,0.7754303999162065,0.0895506845753684,16
130,Thalamus lateral LH,16,recovery_vs_baseline,-0.023833643601902238,0.13126500183781217,-0.01696013136438726,0.1367642408915594,-0.15769287614910604,0.8768020058286462,-0.05127847907381389,16
131,Precentral gyrus mid-inferior LH,16,stimulation_vs_baseline,-0.035943910063113954,0.17420728034364438,0.05998203553589432,0.12313447350671562,-1.8873238346916683,0.07862143439383434,-0.6359110278477427,16
131,Precentral gyrus mid-inferior LH,16,recovery_vs_baseline,-0.017239081170111747,0.12680677708250152,0.012796173484492301,0.17362203616939603,-0.4757613367804686,0.6410991392680121,-0.19756493941782596,16
132,Occipitotemporal sulcus mid-anterior RH,16,stimulation_vs_baseline,-0.022502420712243232,0.13669409036020658,0.047804672455857206,0.14346299074449406,-1.5662763825514088,0.13813350575813915,-0.50176551453206,16
132,Occipitotemporal sulcus mid-anterior RH,16,recovery_vs_baseline,-0.06813978824898079,0.11846941273616768,0.11650344273030577,0.2113947268234495,-2.9603135943050267,0.009727341254908758,-1.077569428580437,16
133,Subgenual cortex,16,stimulation_vs_baseline,-0.02435056620281098,0.1973756476351735,-0.020777870959666017,0.18666513917300973,-0.044507957241777876,0.9650866198125272,-0.018598579955587988,16
133,Subgenual cortex,16,recovery_vs_baseline,0.021026468201154752,0.17640860123511581,-0.028668006487114983,0.13445991991982936,0.8299721898834951,0.41956819777086796,0.31684212207653506,16
134,Inferior frontal gyrus anterior RH,16,stimulation_vs_baseline,0.04606216857297554,0.19327588602062634,-0.03662289336180158,0.1371576133117181,1.4254950646445137,0.17449127361348982,0.493399185507848,16
134,Inferior frontal gyrus anterior RH,16,recovery_vs_baseline,0.025996295343259257,0.12178025180240212,0.019090575899763568,0.1364141682973292,0.12800168670214954,0.8998479774236725,0.053406686187350345,16
135,Superior temporal sulcus mid-posterior LH,16,stimulation_vs_baseline,0.003940696087993384,0.09781323957428444,0.0114767699064936,0.17565721272260718,-0.14643249554883303,0.8855298326841201,-0.0530086180416956,16
135,Superior temporal sulcus mid-posterior LH,16,recovery_vs_baseline,0.06970435422538798,0.1661189474187106,0.07538532656929584,0.2271059937135449,-0.07502533815219788,0.9411859955732076,-0.028552892982552352,16
136,Cuneus posterior,16,stimulation_vs_baseline,-0.06690588954516094,0.20641321376087599,-0.0360187450626325,0.17253574521489345,-0.4686732711996395,0.6460418448212846,-0.16236726471996213,16
136,Cuneus posterior,16,recovery_vs_baseline,0.022952552225126294,0.1770272513039661,0.00787897451903366,0.10679441977691877,0.2827642900431354,0.7812222259314533,0.10310869892819526,16
137,Forceps minor anterior LH,16,stimulation_vs_baseline,0.021716366309199847,0.17313078620034222,-0.01926004383546437,0.14097759339858223,0.6821184319780251,0.5055615050991519,0.25954991695874075,16
137,Forceps minor anterior LH,16,recovery_vs_baseline,0.00848577680743573,0.1480433720339199,-0.06146990429178395,0.10984059763952714,1.354763107380205,0.19554761047806563,0.5366792661236987,16
138,Arcuate fasciculus inferior LH,16,stimulation_vs_baseline,0.014205791023296832,0.14063320134263124,0.03996854468777877,0.2094350515221887,-0.405234883119616,0.6910255659007437,-0.14442410162280594,16
138,Arcuate fasciculus inferior LH,16,recovery_vs_baseline,0.028188999365552497,0.15620264876947784,0.02938512330747564,0.1297624160753205,-0.026256175864368358,0.9793991375004455,-0.008329995035636058,16
139,Precentral sulcus superior RH,16,stimulation_vs_baseline,-0.06710159117164527,0.15008197133652507,0.0036499921148210324,0.1389517042483169,-1.5259552333144517,0.1478278548353252,-0.4892106939594114,16
139,Precentral sulcus superior RH,16,recovery_vs_baseline,-0.00799511321326038,0.15094910525959865,0.0011621493805727134,0.13843594939041726,-0.1924961438080774,0.8499355235299695,-0.06322865384530404,16
140,Intraparietal sulcus anterior LH,16,stimulation_vs_baseline,-0.05209113472554705,0.15418420696776838,0.012456632916240634,0.2068286613680253,-0.9640565557402141,0.35030349861869026,-0.35385014100458906,16
140,Intraparietal sulcus anterior LH,16,recovery_vs_baseline,-0.05289615434175887,0.12806956329467117,0.018366985964739263,0.1371060412074882,-1.8392412610984892,0.08575708251493415,-0.5371670501619523,16
141,Frontal pole inferior,16,stimulation_vs_baseline,-0.029794597942919138,0.3492153359960543,0.03556022567983408,0.17709073296224034,-0.5812187150508473,0.5697243637652192,-0.23604993887529935,16
141,Frontal pole inferior,16,recovery_vs_baseline,-0.03940470572912702,0.250557757507016,0.020836365737172458,0.2758736682565714,-0.6452994926885124,0.5284808973723397,-0.22860160650972383,16
142,Inferior longitudinal fasciculus middle LH,16,stimulation_vs_baseline,-0.008517835345023345,0.19308664962180255,0.00790377063433606,0.1593289541314286,-0.26681793310898894,0.793242603874915,-0.09276990657393247,16
142,Inferior longitudinal fasciculus middle LH,16,recovery_vs_baseline,-0.038921318470255345,0.17432600260648087,-0.009516204054623723,0.1581785092179718,-0.42976618797247945,0.67347553414399,-0.17666227228126036,16
143,Superior temporal sulcus posterior RH,16,stimulation_vs_baseline,0.0412085470955974,0.21324071362734573,-0.047572014945502034,0.15074278580586759,1.3972581890172677,0.18266304537102657,0.4807913601159016,16
143,Superior temporal sulcus posterior RH,16,recovery_vs_baseline,0.03903173092677725,0.14663562705794134,-0.02449728611850377,0.13929545476372973,1.0978330115963262,0.2895882090565665,0.4442195927776037,16
144,Anterior commissure,16,stimulation_vs_baseline,-0.018537590533558912,0.10537531579448249,-0.12098278552677152,0.23019901638971996,1.643626077814507,0.1210442614509178,0.5722590521654419,16
144,Anterior commissure,16,recovery_vs_baseline,0.07554346700473061,0.14819439184822572,-0.06643266668521217,0.2458549956861594,2.305477803022717,0.0358426776250066,0.6994396527040517,16
145,Inferior longitudinal fasciculus middle RH,16,stimulation_vs_baseline,-0.09044445685915922,0.14983115060000396,-0.010595572304229112,0.13374840439757352,-2.1212174558066925,0.05097574793855413,-0.5622463182587512,16
145,Inferior longitudinal fasciculus middle RH,16,recovery_vs_baseline,-0.04135430325432049,0.18236569744164066,0.061460425882031516,0.17978590281474166,-1.8375417401924545,0.08601954041529847,-0.567784985729685,16
146,Caudate posterior LH,16,stimulation_vs_baseline,-0.07991685277903526,0.18142327450444423,-0.06863369338680236,0.224102819583007,-0.14521941326311139,0.8864710184447829,-0.055341370414651696,16
146,Caudate posterior LH,16,recovery_vs_baseline,-0.09051132832674166,0.21181947165620282,-0.11283462876025,0.19285632879484715,0.3093408134350099,0.7613177331311589,0.11020590404855554,16
147,Circular sulcus of the insula mid-posterior RH,16,stimulation_vs_baseline,-0.01341051106320637,0.18360483142387327,-0.05467242866395011,0.12652688788159405,0.7886023787904614,0.4426303787192539,0.2616976202893704,16
147,Circular sulcus of the insula mid-posterior RH,16,recovery_vs_baseline,0.12154385960573791,0.2782318352443617,-0.028100664111732537,0.15972718965979907,1.9302663177729042,0.07270340456552171,0.6596504298557162,16
148,Putamen anterior RH,16,stimulation_vs_baseline,-0.020613175061328343,0.19425073616925811,0.017949719673944375,0.10897466033604392,-0.7865160913298191,0.4438142585119881,-0.24485284464780196,16
148,Putamen anterior RH,16,recovery_vs_baseline,0.0004661606067192514,0.10515344188114145,-0.009739344596265576,0.12119804776528117,0.2708988662590942,0.790161093238911,0.08994827237578008,16
149,Intraparietal sulcus anterior RH,16,stimulation_vs_baseline,-0.0184297503357152,0.1466640841256402,-0.09278998718674636,0.15008750236711607,1.2762403518252354,0.22127786025844143,0.5011281661803906,16
149,Intraparietal sulcus anterior RH,16,recovery_vs_baseline,0.07601726389283872,0.14894718899994933,-0.0742835637420641,0.12919918828386612,3.3331635690895975,0.004539436016032742,1.0780182512197123,16
150,Cerebrospinal fluid (between Precentral gyrus and skull LH),16,stimulation_vs_baseline,-0.07172200631866202,0.2164114699015046,-0.017093346722730274,0.22683019050279754,-0.797992835234432,0.4373263902562198,-0.24642798285836914,16
150,Cerebrospinal fluid (between Precentral gyrus and skull LH),16,recovery_vs_baseline,-0.04196747289548,0.24153073902171646,0.004852836527770105,0.1243464829891059,-0.7177370363758706,0.4839484948036151,-0.24373820588701267,16
151,Middle temporal gyrus mid-anterior medial LH,16,stimulation_vs_baseline,-0.0026474271875571997,0.16115816649629341,0.013565575469617397,0.10464668977130337,-0.42021366227547213,0.6802869722579983,-0.11932477989892626,16
151,Middle temporal gyrus mid-anterior medial LH,16,recovery_vs_baseline,-0.05858876209996122,0.14574770705835882,0.016616241640556112,0.11864307792877266,-1.479129973378439,0.15979848904350055,-0.5659266613750827,16
152,Caudate,16,stimulation_vs_baseline,0.03577077190340883,0.16556799861440016,0.024633179349268647,0.15789171039531524,0.21898948081887917,0.8296100747191368,0.06884602456254908,16
152,Caudate,16,recovery_vs_baseline,0.016769728796487804,0.1700068065472203,-0.02682115249450545,0.157888872115909,0.8526696602476352,0.4072517530024259,0.2657012364601239,16
153,Central sulcus and postcentral sulcus superior,16,stimulation_vs_baseline,-0.03715473404310196,0.19496073795398536,0.015442973967781548,0.1357419695584035,-0.9201826725979451,0.3720394894772939,-0.3131160671392725,16
153,Central sulcus and postcentral sulcus superior,16,recovery_vs_baseline,-0.033968348680668364,0.22860313661916287,0.0029834465200991866,0.14370659161472807,-0.5816436691645105,0.5694453566378861,-0.193532575681276,16
154,Occipital pole RH,16,stimulation_vs_baseline,-0.050309433982024504,0.1579213381623987,0.016430029089623793,0.2031916528402769,-1.1058988050752538,0.28619242446492293,-0.3667612584252123,16
154,Occipital pole RH,16,recovery_vs_baseline,-0.029271913399467914,0.20491951039901393,0.03658744623797908,0.17810640874969366,-1.1682302293571576,0.26094696085684,-0.3430503060531686,16
155,Cingulate sulcus mid-anterior LH,16,stimulation_vs_baseline,0.049476488064734564,0.14891546737424738,-0.057770287743446336,0.1318396435381755,1.8456791239537913,0.08476933390975586,0.7625788922761693,16
155,Cingulate sulcus mid-anterior LH,16,recovery_vs_baseline,0.06925583650796377,0.10396503053148677,-0.05222563229231883,0.17653968847959234,2.623546991518804,0.019177805095067706,0.8385514912462361,16
156,Occipitotemporal sulcus middle RH,16,stimulation_vs_baseline,-0.08382832003215374,0.14584658206562515,-0.018658053034784322,0.14084577379999777,-1.3396628474589398,0.20029936427145117,-0.45456639144767247,16
156,Occipitotemporal sulcus middle RH,16,recovery_vs_baseline,-0.05191052744243144,0.11888363106466503,0.06982550747050664,0.18080481536364199,-2.3086914177672417,0.03562055607560376,-0.7956119368319579,16
157,Calcarine cortex posterior LH,16,stimulation_vs_baseline,-0.06029247070795621,0.1815444749926083,-0.020637403024973272,0.08837936942034215,-0.8253358660899089,0.42211345826651714,-0.2777454903326381,16
157,Calcarine cortex posterior LH,16,recovery_vs_baseline,-0.02573948125270284,0.18183638025539597,-0.05758891937870958,0.12677252968750402,0.6450242695669531,0.5286543959123546,0.20319733469629528,16
158,Parieto-occipital sulcus middle RH,16,stimulation_vs_baseline,-0.0770803489063562,0.20052410335300466,0.02215136803378967,0.18708740345771852,-1.2329778629470691,0.23655858724720086,-0.5117089976552234,16
158,Parieto-occipital sulcus middle RH,16,recovery_vs_baseline,-0.02815466400942357,0.183113274051749,-0.03500943407861476,0.17964580067373564,0.09026413618424728,0.929271607058072,0.03779068488200122,16
159,Anterior corona radiata LH,16,stimulation_vs_baseline,0.012055659009665043,0.1193999023923045,0.03968115455706464,0.15489922010757554,-0.5769685725073457,0.5725187800344647,-0.1997601054930362,16
159,Anterior corona radiata LH,16,recovery_vs_baseline,0.02569454189677295,0.20591646890060583,0.028025312703246485,0.1680682409805079,-0.0329323263309196,0.9741627767884558,-0.01240118012680786,16
160,Cingulate cortex mid-posterior,16,stimulation_vs_baseline,-0.003454453587291517,0.10463977893745531,0.01403633609090435,0.16223016479102195,-0.3544277391656312,0.7279517093322221,-0.1281314476092563,16
160,Cingulate cortex mid-posterior,16,recovery_vs_baseline,0.0414529239514117,0.09433763438208673,0.029211264197529313,0.14503683243334353,0.3169953576034617,0.7556163121113922,0.10006073711259121,16
161,Superior frontal gyrus mid-posterior lateral RH,16,stimulation_vs_baseline,-0.0719205301272969,0.2431284157226988,-0.04686862814186926,0.15873612496878875,-0.4105202164107577,0.6872284193882938,-0.1220168486939703,16
161,Superior frontal gyrus mid-posterior lateral RH,16,recovery_vs_baseline,-0.005015496382037743,0.1300732163860939,0.03184061094046903,0.19122153742873424,-0.8222302120875503,0.42382397731659127,-0.22537700668513924,16
162,Precentral sulcus superior medial LH,16,stimulation_vs_baseline,-0.0018398602456321522,0.1313376792027723,-0.03898517420115741,0.1803883492110702,0.8048864316600656,0.4334584768215125,0.23542358203929478,16
162,Precentral sulcus superior medial LH,16,recovery_vs_baseline,0.0375393190155649,0.1838715480470878,-0.0034094586373290825,0.1290178081891026,0.8502384577615899,0.4085595455163986,0.25781410331387994,16
163,Cerebellum VIIb,16,stimulation_vs_baseline,0.06488762279780808,0.18595288760045503,-0.02374866866717773,0.19917536947742015,1.6399518177857564,0.12181287935228705,0.46002388421470175,16
163,Cerebellum VIIb,16,recovery_vs_baseline,-0.019068103620266452,0.16944220024467146,-0.023406332083672238,0.18754814901942587,0.07268619265566646,0.9430162062413924,0.024273258359215892,16
164,Fusiform gyrus posterior RH,16,stimulation_vs_baseline,-0.029974438129315273,0.14693561350761772,-0.044250633282680724,0.1649381343948828,0.27256037478673,0.7889075213708181,0.09139897257332147,16
164,Fusiform gyrus posterior RH,16,recovery_vs_baseline,-0.05120703798669349,0.1699781541189949,-0.05514631871681139,0.14158033035856493,0.0721120088646771,0.943465514293651,0.025183191093765826,16
165,Callosal sulcus middle,16,stimulation_vs_baseline,-0.028812107392376746,0.19819752186522077,0.002509657552347333,0.24908565825091883,-0.3658056163071556,0.719617632370773,-0.1391556806835129,16
165,Callosal sulcus middle,16,recovery_vs_baseline,0.00574167005364673,0.1608408856439356,-0.0023605424338376813,0.14626930109874542,0.13118405730992785,0.8973730074654535,0.05270491259888944,16
166,Inferior longitudinal fasciculus posterior LH,16,stimulation_vs_baseline,0.0336258264088625,0.1031234798578528,0.022576749772849486,0.1417505358242812,0.2738920179727961,0.7879032604183509,0.08914073143724356,16
166,Inferior longitudinal fasciculus posterior LH,16,recovery_vs_baseline,0.024575329789238487,0.176454311903599,0.09757416167942987,0.28352159811807626,-0.8267918064205579,0.421313099537556,-0.30913865949693514,16
167,Fornix body,16,stimulation_vs_baseline,0.015703689159824896,0.19077779260603,-0.026496404573585153,0.1415988877587066,0.611151537770719,0.5502493547632639,0.2511945693213147,16
167,Fornix body,16,recovery_vs_baseline,0.07444785923368044,0.17425060504133957,-0.05741862943174028,0.1581764863112496,2.112664047521587,0.051804857135014655,0.7924300030103851,16
168,Temporal pole LH,16,stimulation_vs_baseline,-0.013589672503218242,0.167624672753009,-0.008865161207939315,0.09417396553113141,-0.1480379283815255,0.8842845106185347,-0.03475090795746647,16
168,Temporal pole LH,16,recovery_vs_baseline,0.041853025280622264,0.21646361845180465,0.07108909338923908,0.12206312067988397,-0.5170092989285106,0.6126886505681326,-0.16637754919170006,16
169,Cerebellum VI,16,stimulation_vs_baseline,0.07860595512371951,0.23270916697362706,0.04803110920807763,0.18104180227090627,0.3596198623465654,0.7241441007855276,0.14665443734669945,16
169,Cerebellum VI,16,recovery_vs_baseline,0.051756322175260994,0.1617982379455091,0.040543864037184574,0.13604922891799143,0.18306227008304626,0.8572005610954381,0.07501015616081118,16
170,Anterior insula LH,16,stimulation_vs_baseline,0.05197158078376171,0.14545782969783178,-0.08762052091055536,0.1683825059068685,2.338564858434232,0.03361674426610255,0.8872102209182632,16
170,Anterior insula LH,16,recovery_vs_baseline,0.04234683780585102,0.15678056538391452,-0.004567124323396454,0.12544320129703615,1.0586896434889836,0.3064927545949999,0.33042859621642845,16
171,Parahippocampal gyrus posterior LH,16,stimulation_vs_baseline,0.050340500487516704,0.2590455759339241,0.050742255225887434,0.2331638725389479,-0.0050838126254351326,0.9960107184037734,-0.001630202243057211,16
171,Parahippocampal gyrus posterior LH,16,recovery_vs_baseline,0.008203590703116909,0.26064971465802944,-0.0017819992954855313,0.1832702428357342,0.1372585002325266,0.8926519136114845,0.044319978735411464,16
172,Lateral occipital cortex anterior LH,16,stimulation_vs_baseline,-0.003509562775604158,0.14129984924260064,0.023531453061261504,0.15273247827912487,-0.5127449725998093,0.6155972943757131,-0.18379338452565172,16
172,Lateral occipital cortex anterior LH,16,recovery_vs_baseline,-0.04171445454485612,0.1624021731163804,0.042663571257409466,0.1405115715608043,-1.666664412206283,0.11631959025909835,-0.5556601834496036,16
173,Cerebellum Crus I superior RH,16,stimulation_vs_baseline,-0.007248472127838412,0.1794293853822978,-0.021519852814265855,0.15701719331804165,0.2854018207194892,0.7792395036522362,0.08464833407307594,16
173,Cerebellum Crus I superior RH,16,recovery_vs_baseline,0.03607559162210763,0.19204503443084384,-0.0026510769192197026,0.15713429800131642,0.6872187827050107,0.5024326133235365,0.2207149765193426,16
174,Frontomarginal gyrus,16,stimulation_vs_baseline,0.02979905722248738,0.24309240367992957,-0.047120001777405135,0.19469247553132665,0.9781467251569345,0.3435148248650446,0.34927311711707043,16
174,Frontomarginal gyrus,16,recovery_vs_baseline,-0.034940490136733005,0.18089798540343294,-0.03217368403717516,0.08900349856785088,-0.05517978592006883,0.956723498321206,-0.01940825089777213,16
175,Superior temporal gyrus posterior medial LH,16,stimulation_vs_baseline,0.0556032534510785,0.18582686530249623,-0.0753683823117382,0.22031569023246092,1.6967011461605863,0.11040009045277863,0.6426411108313811,16
175,Superior temporal gyrus posterior medial LH,16,recovery_vs_baseline,-0.0064723249385535975,0.20463025754002948,-0.08503480742813146,0.15720968310656538,1.0007625780777267,0.3328131952221096,0.43055716313366676,16
176,Inferior occipital gyrus LH,16,stimulation_vs_baseline,-0.0010787335332901604,0.17190519142117633,0.005710754189476475,0.13769271649336506,-0.15860215577096207,0.8760979349792732,-0.043594663361119494,16
176,Inferior occipital gyrus LH,16,recovery_vs_baseline,-0.04375649823830216,0.1358322496035806,0.0056539309834882645,0.1617059928126603,-1.114422323372352,0.2826362535815205,-0.33087957028968756,16
177,Superio occipital sulcus superior RH,16,stimulation_vs_baseline,0.06570564576505819,0.1839934278010242,0.049183659438861826,0.15465431868498086,0.23612950522634202,0.8165260999389692,0.09721209101840626,16
177,Superio occipital sulcus superior RH,16,recovery_vs_baseline,0.018346160789574545,0.14175435023870744,0.03157815435482561,0.13098480260925519,-0.25411555017197507,0.8028567541144986,-0.09695483656812247,16
178,Occipitotemporal sulcus mid-posterior LH,16,stimulation_vs_baseline,0.025488397604038843,0.1995934243051131,0.09952550518510178,0.16290201930414858,-1.3701139968419986,0.1908107636407852,-0.406409146640259,16
178,Occipitotemporal sulcus mid-posterior LH,16,recovery_vs_baseline,-0.01724674577676885,0.18031495841973696,0.03993781731808643,0.15724905210719808,-0.9699548121312137,0.34745036202221047,-0.33801903118297477,16
179,Cerebrospinal fluid (between precentral gyrus and skull RH),16,stimulation_vs_baseline,-0.19149089459711577,0.2778042077613774,0.003878318856657098,0.29680611130581913,-1.880819173773804,0.0795546105140355,-0.6796344213146193,16
179,Cerebrospinal fluid (between precentral gyrus and skull RH),16,recovery_vs_baseline,-0.08682632527378914,0.2155776446192133,-0.03140203580778633,0.3038897313845368,-0.6407871599557189,0.5313294677040271,-0.2103705317567221,16
180,Globus pallidus inferior,16,stimulation_vs_baseline,-0.007976989581851057,0.1847569003320494,-0.054032111424112184,0.20717925952731372,0.6376204800604212,0.533333662862165,0.23462973964645886,16
180,Globus pallidus inferior,16,recovery_vs_baseline,0.0003714876894430619,0.1426680086420886,0.008283891439386348,0.2307042066955672,-0.12441995680435373,0.9026348180094607,-0.041252255832304435,16
181,Inferior fronto-occipital fasciculus anterior LH,16,stimulation_vs_baseline,-0.0022866641177317903,0.2333524099046958,-0.060666364226964475,0.14210701150566585,0.8415771149955795,0.41324102708421184,0.30218193427428197,16
181,Inferior fronto-occipital fasciculus anterior LH,16,recovery_vs_baseline,-0.038010354652117634,0.16034487939719014,-0.0031055258502569183,0.17067061671316047,-0.49937929357516914,0.6247569243174647,-0.2107929031698208,16
182,Postcentral sulcus inferior medial LH,16,stimulation_vs_baseline,0.007751772333940782,0.13006442106171892,0.01130610199002871,0.15438673050747187,-0.06362897239832556,0.9501058543131169,-0.024899931535423372,16
182,Postcentral sulcus inferior medial LH,16,recovery_vs_baseline,-0.0015637597164925021,0.1841094920876532,0.025906645546855095,0.1616646229547077,-0.5566912763636634,0.5859488529878958,-0.15855850522350726,16
183,Anterior insula posterior RH,16,stimulation_vs_baseline,-0.029452355343566494,0.14410022416363671,-0.017524753216626582,0.1203954821439446,-0.3097325594368616,0.761025593991116,-0.0898312236896607,16
183,Anterior insula posterior RH,16,recovery_vs_baseline,0.009132365696858519,0.1988900310871416,-0.02614065545651567,0.12580266100704357,0.6644866649412958,0.5164646620454005,0.2119665084432758,16
184,Middle frontal sulcus RH,16,stimulation_vs_baseline,0.05531071875006993,0.1113172442365659,-0.02991702064196569,0.09919645186148839,3.884051374471591,0.0014682320384111587,0.8083732364155003,16
