roi_index,roi_label,comparison,coefficient,p_value_paired,p_value_paired_fdr,p_value_paired_bonferroni,cohens_d_paired,t_statistic_paired,degrees_of_freedom,n_paired_subjects,active_change_mean,active_change_std,active_change_sem,sham_change_mean,sham_change_std,sham_change_sem,paired_difference_mean,paired_difference_std,paired_difference_sem,p_value_active_vs_zero,p_value_sham_vs_zero,p_value_unpaired,cohens_d_unpaired,effect_size_category,active_change_direction,sham_change_direction,change_pattern
302,Pars triangularis superior RH,stimulation_minus_baseline,drift_1,0.013847194318796219,1.0,1.0,-0.6964819423948427,-2.785927769579371,15,16,-0.0050975597004263755,0.015194829160661116,0.003798707290165279,0.00876810426576972,0.019445763087705414,0.004861440771926353,-0.013865663966196094,0.019908145670682022,0.004977036417670506,0.19958336112311148,0.09141253310934964,0.03212173411635134,-0.7945837889949297,medium,decrease,increase,ADSI
453,Internal capsule anterior limb RH,stimulation_minus_baseline,drift_0,0.013882720805956105,0.8362297708999442,1.0,-0.696164178005116,-2.784656712020464,15,16,-0.005949050573155237,0.021184224147580196,0.005296056036895049,0.011903274155431685,0.023872722734560838,0.0059681806836402096,-0.017852324728586923,0.02564384277821277,0.006410960694553192,0.2789682457180594,0.06460456780910721,0.032842544275145845,-0.7910269142443228,medium,decrease,increase,ADSI
948,Superior longitudinal fasciculus III mid-anterior LH,stimulation_minus_baseline,drift_0,0.014193615211437667,0.8074589986951206,1.0,0.6934166243206362,2.773666497282545,15,16,0.010385582106763974,0.02507557146031388,0.00626889286507847,-0.012552121516303614,0.0250817525608084,0.0062704381402021,0.022937703623067587,0.03307925252807493,0.008269813132018732,0.1183461743771499,0.0637329646083113,0.014775741021288766,0.9146302717120335,medium,increase,decrease,AISD
216,Cerebellum Crus I LH,recovery_minus_baseline,drift_1,0.014308325805665836,1.0,1.0,-0.6924175946305993,-2.769670378522397,15,16,-0.0044898643106422815,0.0120696473451928,0.0030174118362982,0.005553708020216031,0.012885780255643712,0.003221445063910928,-0.010043572330858314,0.014505079606211481,0.0036262699015528702,0.15747455890326295,0.1052529314437141,0.030188539076605132,-0.8044907793196063,medium,decrease,increase,ADSI
496,Intermediate primus of Jensen LH,stimulation_minus_baseline,diffusion,0.014318642131489949,0.9163930964153567,1.0,-0.6923281297290833,-2.7693125189163332,15,16,-0.02396781121229065,0.04354114282455953,0.010885285706139882,0.022167804084946053,0.04837159087905217,0.012092897719763043,-0.0461356152972367,0.06663836599459008,0.01665959149864752,0.04374050497986286,0.08670482441626262,0.00811415013037052,-1.0025168845602694,medium,decrease,increase,ADSI
176,Inferior occipital gyrus LH,stimulation_minus_baseline,diffusion,0.01436769827046945,0.8654425311153363,1.0,-0.6919035608482077,-2.767614243392831,15,16,-0.015521829403715381,0.04553544373010112,0.01138386093252528,0.01865391723771425,0.04267408728606436,0.01066852182151609,-0.03417574664142963,0.04939380077699474,0.012348450194248685,0.1928418866296739,0.1008066350239985,0.03639297939709285,-0.774469152267103,medium,decrease,increase,ADSI
544,Angular sulcus anterior LH,stimulation_minus_baseline,drift_1,0.01438747865290888,1.0,1.0,-0.6917327643235603,-2.7669310572942414,15,16,-0.008272099933630806,0.017721932289386982,0.004430483072346746,0.006358836230206368,0.011832763252176588,0.002958190813044147,-0.014630936163837175,0.02115113945505335,0.005287784863763337,0.08155721191326104,0.04831426896731253,0.010087368676419125,-0.9710025417908918,medium,decrease,increase,ADSI
962,Precentral sulcus mid-superior LH,stimulation_minus_baseline,drift_0,0.014564745047150225,0.7849631014885174,1.0,0.690212223157517,2.760848892630068,15,16,0.011798660958455099,0.015483881954659169,0.0038709704886647923,-0.006864740964720794,0.022728207041651124,0.005682051760412781,0.018663401923175893,0.02704009186884049,0.006760022967210123,0.008136835482582466,0.24569463848690834,0.010895666167165923,0.959737448759828,medium,increase,decrease,AISD
145,Inferior longitudinal fasciculus middle RH,stimulation_minus_baseline,diffusion,0.014646133046676326,0.8332022355442532,1.0,0.6895201039773315,2.7580804159093266,15,16,0.03699690666147103,0.04602555450358851,0.011506388625897127,-0.008666105967032434,0.05433711791356005,0.013584279478390013,0.04566301262850346,0.0662243382971828,0.0165560845742957,0.00577947548858586,0.5331242194768518,0.015561806666132903,0.9068556157622764,medium,increase,decrease,AISD
534,Anterior thalamic radiation antero-superior LH,stimulation_minus_baseline,diffusion,0.014686955516816915,0.7915496025905537,1.0,-0.6891743554131434,-2.7566974216525737,15,16,-0.028165793642505925,0.05617892646947067,0.014044731617367667,0.020091700384499818,0.044061623091557395,0.011015405772889349,-0.04825749402700575,0.07002218473157862,0.017505546182894655,0.06330438003663238,0.08814219166875441,0.011186432193952177,-0.9558752438474104,medium,decrease,increase,ADSI
607,Lateral occipital cortex posterior LH,stimulation_minus_baseline,drift_1,0.014907382835804343,1.0,1.0,-0.6873233834563075,-2.74929353382523,15,16,-0.005421106182982145,0.014316216868934794,0.0035790542172336984,0.004835784346926837,0.013854641594829773,0.0034636603987074433,-0.010256890529908982,0.014922947155283278,0.0037307367888208195,0.15064030562611805,0.18299047072842753,0.048230511266285844,-0.7280938222710895,medium,decrease,increase,ADSI
238,Anterior insula anterior RH,stimulation_minus_baseline,diffusion,0.01514420704153432,0.7753834005265572,1.0,-0.6853640579946169,-2.7414562319784674,15,16,-0.04094621540656297,0.04220397472835144,0.01055099368208786,0.010408920693375132,0.04286483170732225,0.010716207926830562,-0.05135513609993811,0.07493117781840476,0.01873279445460119,0.0014780289820180523,0.34678990456028014,0.0018496943853575044,-1.2073423547643147,medium,decrease,increase,ADSI
405,Anterior corona radiata inferior LH,recovery_minus_baseline,drift_0,0.015401067779179949,1.0,1.0,-0.6832722454739191,-2.7330889818956767,15,16,-0.0104002974935012,0.02630562857791525,0.006576407144478813,0.010062287975400194,0.02192240348416663,0.005480600871041658,-0.020462585468901392,0.029947924278277246,0.0074869810695693114,0.1346263625348624,0.08626094379897294,0.02331680520027807,-0.8450932980708528,medium,decrease,increase,ADSI
465,Calcarine cortex mid-anterior LH,recovery_minus_baseline,drift_1,0.015427705562709924,1.0,1.0,-0.683057251022365,-2.73222900408946,15,16,-0.0032639769577436947,0.016547089480330703,0.004136772370082676,0.00760963402763485,0.015101486464846504,0.003775371616211626,-0.010873610985378545,0.015919033095840036,0.003979758273960009,0.4423962633370945,0.06212197087485836,0.06163901108210273,-0.6864312363596358,medium,decrease,increase,ADSI
216,Cerebellum Crus I LH,recovery_minus_baseline,diffusion,0.015524640688341945,1.0,1.0,0.6822779069567747,2.729111627827099,15,16,-0.002153520565729463,0.036868444793621113,0.009217111198405278,-0.040582886882592886,0.045912349086535256,0.011478087271633814,0.038429366316863424,0.056325092641902136,0.014081273160475534,0.8184202181953224,0.0029959456448451056,0.013973593072935435,0.9229690636003265,medium,decrease,decrease,ADSD
368,Frontal pole LH,stimulation_minus_baseline,drift_0,0.01584952376261159,0.8114956166457133,1.0,0.6796998198152425,2.71879927926097,15,16,0.0007354088662930947,0.012158353340678541,0.0030395883351696353,-0.010651799223053164,0.022026475364321087,0.005506618841080272,0.011387208089346257,0.0167532898455697,0.004188322461392425,0.812100447997788,0.07216034709961691,0.0802583343901999,0.6400787774845369,medium,increase,decrease,AISD
301,Cerebellum IV,recovery_minus_baseline,diffusion,0.016055077038242407,1.0,1.0,0.6780949498113235,2.712379799245294,15,16,0.04985006382212985,0.08674939679718843,0.021687349199297108,-0.006897997946045242,0.06695662168316607,0.01673915542079152,0.0567480617681751,0.08368748621998286,0.020921871554995714,0.036323984607092026,0.6861040461712805,0.047017170000251525,0.7323505139481503,medium,increase,decrease,AISD
248,Angular sulcus mid-anterior LH,recovery_minus_baseline,drift_0,0.016155728618582707,1.0,1.0,-0.6773163415983723,-2.709265366393489,15,16,-0.0080317065673969,0.016953806367051998,0.0042384515917629996,0.006199345744157837,0.017478022193300493,0.004369505548325123,-0.014231052311554738,0.021010938962393016,0.005252734740598254,0.07753811408115831,0.17640828086239382,0.026260208298014006,-0.8265261454250379,medium,decrease,increase,ADSI
743,Cerebrospinal fluid (between superior frontal gyrus and skull),recovery_minus_baseline,drift_1,0.016498931896850318,1.0,1.0,-0.6746962489529983,-2.698784995811993,15,16,0.0021454891370629994,0.0148602548111549,0.003715063702788725,0.013715102989943863,0.014700932952975634,0.0036752332382439085,-0.011569613852880863,0.01714788524589358,0.004286971311473395,0.5721619215659586,0.002004387431875321,0.03457740601893702,-0.7827456674183353,medium,increase,increase,AISI
646,Cerebellum IV,stimulation_minus_baseline,drift_1,0.017282490097044502,1.0,1.0,0.6689064909823359,2.6756259639293436,15,16,0.005149642788180831,0.020272283129817523,0.005068070782454381,-0.013653791620164219,0.019769873531473914,0.0049424683828684784,0.01880343440834505,0.0281107070447633,0.007027676761190825,0.3256941381741255,0.014515097804763802,0.012534609122400418,0.9391079832257282,medium,increase,decrease,AISD
690,Inferior temporal sulcus posterior LH,stimulation_minus_baseline,drift_0,0.01728530022682864,0.8428641634415489,1.0,0.6688861864814611,2.6755447459258446,15,16,0.012818748139837292,0.02086377851083229,0.005215944627708072,-0.002488181322066469,0.016039823460450152,0.004009955865112538,0.015306929461903762,0.022884206268965923,0.005721051567241481,0.026640071918455698,0.5442412152736125,0.02693026057449332,0.822565027125989,medium,increase,decrease,AISD
867,Middle parts of postcentral gyrus and precentral gyrus RH,stimulation_minus_baseline,drift_1,0.01789295371257331,1.0,1.0,-0.6645687258473076,-2.6582749033892306,15,16,-0.01414095480264559,0.029101258052901056,0.007275314513225264,0.00742567894288915,0.021072796144297943,0.005268199036074486,-0.02156663374553474,0.03245207441568643,0.008113018603921607,0.0709375650324502,0.17907419267475772,0.022755587542758773,-0.8488741915654541,medium,decrease,increase,ADSI
634,Cerebellum VI RH,recovery_minus_baseline,drift_0,0.01813310711598091,1.0,1.0,-0.6629012726046856,-2.6516050904187423,15,16,-0.012879267308283657,0.029939065861475978,0.0074847664653689945,0.0103420105344871,0.022735043657672628,0.005683760914418157,-0.023221277842770754,0.03502976808526739,0.008757442021316848,0.10585489234988167,0.08883868592220039,0.01938393427866956,-0.8735639590489555,medium,decrease,increase,ADSI
335,Precuneus superior RH,stimulation_minus_baseline,diffusion,0.018195798634816372,0.8872618000977126,1.0,-0.662469490741813,-2.649877962967252,15,16,-0.027875899062072128,0.06444262162752527,0.01611065540688132,0.02487619585032363,0.04181245359170102,0.010453113397925255,-0.05275209491239576,0.07962947071468239,0.019907367678670598,0.104095044287045,0.03102541472755578,0.010077061282429505,-0.9711515697605704,medium,decrease,increase,ADSI
137,Forceps minor anterior LH,stimulation_minus_baseline,diffusion,0.018228042075261876,0.8484325038667346,1.0,0.6622479749993311,2.6489918999973243,15,16,0.04317049360349663,0.0458583512361755,0.011464587809043875,-0.006688254268719114,0.06405570857862841,0.016013927144657103,0.04985874787221574,0.07528712771415587,0.018821781928538967,0.0018704757017658168,0.6821182526826067,0.016829813167792838,0.8950477493626589,medium,increase,decrease,AISD
810,Superior parietal sulcus inferior LH,stimulation_minus_baseline,drift_0,0.018326168672919845,0.8529998509577237,1.0,0.6615761503605971,2.6463046014423885,15,16,0.010256559553194496,0.021215733246154816,0.005303933311538704,-0.0029837566673979374,0.01807652456488584,0.00451913114122146,0.013240316220592432,0.020013291309512436,0.005003322827378109,0.07223940493992242,0.519104399097622,0.06706441979521716,0.6717995635078642,medium,increase,decrease,AISD
320,Fluid between cerebellum and peduncle inferior,stimulation_minus_baseline,diffusion,0.018570089615804003,0.8267726855036217,1.0,0.6599210391921355,2.639684156768542,15,16,0.052053804712224344,0.059994700729839465,0.014998675182459866,-0.0010870818483035439,0.05236506983777651,0.013091267459444127,0.05314088656052788,0.0805261287404658,0.02013153218511645,0.003424273881265864,0.934918784606046,0.01214839151938087,0.9437327040066185,medium,increase,decrease,AISD
718,Cuneus postero-superior LH,stimulation_minus_baseline,drift_1,0.01893425261978518,1.0,1.0,-0.6574885800072792,-2.6299543200291167,15,16,-0.006801810774932312,0.016085117835175206,0.0040212794587938016,0.005044099878592381,0.01193437314273644,0.00298359328568411,-0.011845910653524694,0.018016907082087336,0.004504226770521834,0.11141482504817114,0.11157841492323839,0.024652172089178723,-0.8364201537143237,medium,decrease,increase,ADSI
544,Angular sulcus anterior LH,recovery_minus_baseline,drift_1,0.019009187638127374,1.0,1.0,-0.6569936350159519,-2.6279745400638075,15,16,-0.009073640561547558,0.01785934219448404,0.00446483554862101,0.0033383624216622373,0.013951310747186614,0.0034878276867966536,-0.012412002983209797,0.01889212059551906,0.004723030148879765,0.06022881669940854,0.3536668060227308,0.036376062059169205,-0.774544548375893,medium,decrease,increase,ADSI
912,Lingual gyrus anterior,stimulation_minus_baseline,drift_1,0.019132986569551775,1.0,1.0,-0.6561800421996717,-2.624720168798687,15,16,-0.003234170368989906,0.013749888930211325,0.003437472232552831,0.0053570855296870565,0.007286490319855355,0.0018216225799638388,-0.008591255898676962,0.013092833286847655,0.0032732083217119137,0.3616842216643422,0.010120207445317015,0.03500163746894689,-0.7807774754239446,medium,decrease,increase,ADSI
93,Supracalcarine cortex RH,stimulation_minus_baseline,drift_1,0.019249208815778168,1.0,1.0,-0.6554208380452492,-2.621683352180997,15,16,-0.0074879201939191675,0.011368061931890695,0.002842015482972674,0.00361985065795695,0.01503891362981667,0.0037597284074541676,-0.01110777085187612,0.0169475399729498,0.00423688499323745,0.01875496675200666,0.3509154859531374,0.025155283571884943,-0.8332630529139237,medium,decrease,increase,ADSI
393,Dorsal visual stream posterior RH,stimulation_minus_baseline,diffusion,0.01944735236865894,0.8297537010627815,1.0,-0.6541366025812988,-2.616546410325195,15,16,-0.028687733788396227,0.07591132527429124,0.01897783131857281,0.026391846845294036,0.054686553061454514,0.013671638265363628,-0.05507958063369026,0.08420195478488722,0.021050488696221805,0.15140371081777806,0.0726844936040197,0.025266127823292753,-0.8325752132107684,medium,decrease,increase,ADSI
696,Central sulcus mid-superior RH,stimulation_minus_baseline,diffusion,0.019571778455540124,0.8016600455389234,1.0,-0.6533365700590976,-2.6133462802363905,15,16,-0.04889650143174164,0.07985743468510798,0.019964358671276994,0.013666293482797073,0.07854788466967293,0.01963697116741823,-0.0625627949145387,0.09575890556513555,0.02393972639128389,0.02708444847661875,0.49710436030036875,0.03307789514188934,-0.7898807611022688,medium,decrease,increase,ADSI
337,Superior occipital sulcus posterior LH,recovery_minus_baseline,diffusion,0.019631404641086606,1.0,1.0,-0.6529549180289742,-2.611819672115897,15,16,-0.026176396182516194,0.07769990500603882,0.019424976251509705,0.018811382599035874,0.0732230417029621,0.018305760425740523,-0.044987778781552065,0.06889875171987873,0.017224687929969684,0.197801596530753,0.3204150366026835,0.10227212844996313,-0.595906722839697,medium,decrease,increase,ADSI
864,Precuneus postero-inferior LH,stimulation_minus_baseline,diffusion,0.01969481583763205,0.77567274683597,1.0,-0.652550259635114,-2.6102010385404566,15,16,-0.017335844579909734,0.0505040802783527,0.012626020069588175,0.016816986222047095,0.043494249289609654,0.010873562322402414,-0.03415283080195682,0.05233747178501474,0.013084367946253684,0.18992300947011356,0.14279626216220767,0.04923032439981571,-0.7246566719537957,medium,decrease,increase,ADSI
910,Corticospinal tract LH,stimulation_minus_baseline,drift_1,0.019729293042485652,1.0,1.0,-0.65233076860053,-2.60932307440212,15,16,-0.014365858869431713,0.01998020227538734,0.004995050568846835,0.006278264221784456,0.030717684761007183,0.007679421190251796,-0.020644123091216167,0.03164671066413867,0.007911677666034667,0.011542266422867396,0.4264135138973252,0.031694777447738326,-0.7967246523246228,medium,decrease,increase,ADSI
59,Calcarine sulcus posterior LH,recovery_minus_baseline,drift_0,0.019819039233267614,1.0,1.0,0.6517611444026312,2.607044577610525,15,16,0.009893197966178933,0.026580828946187633,0.006645207236546908,-0.011882706682903525,0.02551834393865886,0.006379585984664715,0.021775904649082457,0.03341086659751873,0.008352716649379683,0.1572694802259251,0.08221928863587381,0.024755542584227158,0.8357667351640818,medium,increase,decrease,AISD
250,Caudate posterior ,stimulation_minus_baseline,drift_1,0.020051875333541604,1.0,1.0,0.6502947962045446,2.6011791848181782,15,16,0.014682935595546,0.010247279509533852,0.002561819877383463,9.900595527546864e-05,0.020034139028315183,0.005008534757078796,0.01458392964027053,0.022426643616694854,0.005606660904173714,3.9709695873678046e-05,0.9844894352146988,0.014587810387370398,0.9165456252854813,medium,increase,increase,AISI
501,Cerebellum Crus II RH,recovery_minus_baseline,diffusion,0.02005547492607911,1.0,1.0,0.6502722554244799,2.6010890216979194,15,16,0.016699352195556762,0.06740736288254592,0.01685184072063648,-0.03727650985102648,0.04682663037290812,0.01170665759322703,0.05397586204658324,0.0830050207375821,0.020751255184395526,0.33742639816413156,0.006159709539440507,0.01332595206065097,0.9300319812230978,medium,increase,decrease,AISD
751,Occipital pole inferior LH,stimulation_minus_baseline,drift_0,0.02016925576625673,0.8979703436802996,1.0,-0.649561750779508,-2.598247003118032,15,16,-0.011187801290089443,0.008313720382129816,0.002078430095532454,0.0024520870164564503,0.019416390959977162,0.004854097739994291,-0.013639888306545892,0.020998601426542304,0.005249650356635576,7.611700038529492e-05,0.6207886503170718,0.014909811781074261,-0.913277578867802,medium,decrease,increase,ADSI
622,Supramarginal gyrus RH,stimulation_minus_baseline,diffusion,0.020213905585380717,0.7666310859048094,1.0,-0.6492839860077811,-2.5971359440311246,15,16,-0.021373321505859168,0.04126746008642364,0.01031686502160591,0.01455986603606541,0.04028498361611505,0.010071245904028763,-0.03593318754192458,0.055342790391096984,0.013835697597774246,0.05595172453330674,0.1688341382631199,0.018442136645997184,-0.8811650178380694,medium,decrease,increase,ADSI
447,Superior parietal sulcus middle LH,recovery_minus_baseline,drift_1,0.02025162479502616,1.0,1.0,-0.6490497949575762,-2.596199179830305,15,16,-0.01178152093187048,0.01583015720137381,0.003957539300343453,0.0007831274049571936,0.01353855252204569,0.0033846381305114226,-0.012564648336827675,0.019358527549722032,0.004839631887430508,0.009403120032589455,0.8201485016353018,0.022149283014147026,-0.8530556747131384,medium,decrease,increase,ADSI
968,Cingulum mid-posterior LH,recovery_minus_baseline,diffusion,0.02046769479569039,1.0,1.0,0.6477162762124422,2.590865104849769,15,16,0.0039531756903585825,0.05771897800462464,0.01442974450115616,-0.03131212798221855,0.050699316389363425,0.012674829097340856,0.03526530367257714,0.05444560368128003,0.013611400920320007,0.7878518512273539,0.025977161670060388,0.07626195569405457,0.6491822873909373,medium,increase,decrease,AISD
26,External capsule anterior LH,recovery_minus_baseline,diffusion,0.02055344773232778,1.0,1.0,-0.6471907771925504,-2.5887631087702014,15,16,-0.03743790657368076,0.058650420928445,0.01466260523211125,0.007110919384409098,0.03482362969286271,0.008705907423215678,-0.04454882595808986,0.06883414833465067,0.017208537083662667,0.022053566595341238,0.42682971790378454,0.013910308165678256,-0.9236456875419811,medium,decrease,increase,ADSI
769,Forceps major posterior,stimulation_minus_baseline,drift_0,0.02073147012070364,0.884542725150022,1.0,-0.6461065301742005,-2.584426120696802,15,16,-0.008403135386244924,0.023904964465554356,0.005976241116388589,0.011179201883404332,0.0188046325376635,0.004701158134415875,-0.01958233726964926,0.03030821753863028,0.00757705438465757,0.18007398886950607,0.031135761072512307,0.015185616369777652,-0.9105299037635638,medium,decrease,increase,ADSI
662,Postcentral sulcus inferior RH,stimulation_minus_baseline,drift_1,0.020753352130675678,1.0,1.0,-0.6459738745778091,-2.5838954983112363,15,16,-0.006127409598581287,0.011966261931116641,0.0029915654827791602,0.005332460473896112,0.014690437635391554,0.0036726094088478886,-0.0114598700724774,0.017740454410741083,0.004435113602685271,0.05846080514730826,0.16710930001894722,0.02182197590364741,-0.8553566496020228,medium,decrease,increase,ADSI
873,Hippocampus middle RH,recovery_minus_baseline,drift_0,0.020830674898355304,1.0,1.0,-0.6455061921150017,-2.5820247684600073,15,16,-0.0033151463526350008,0.01654557073190145,0.004136392682975363,0.012129002940316845,0.01775347754824695,0.004438369387061738,-0.015444149292951848,0.02392564080965525,0.005981410202413813,0.4353792135620259,0.015411220522430522,0.01628677045322,-0.9000005426742108,medium,decrease,increase,ADSI
858,Circular sulcus of the insula antero-superior LH,recovery_minus_baseline,diffusion,0.02157630588727618,1.0,1.0,0.6410798148447598,2.5643192593790394,15,16,0.008709516230716762,0.05078116775886698,0.012695291939716745,-0.031957354521636144,0.03810427883161055,0.009526069707902637,0.04066687075235291,0.06343495741197305,0.015858739352993263,0.503152910358121,0.004343030879627292,0.015663819576036787,0.9058733962843738,medium,increase,decrease,AISD
902,Precuneus anterior,recovery_minus_baseline,diffusion,0.021671759516981418,1.0,1.0,-0.6405237811573993,-2.562095124629597,15,16,-0.0428091208432622,0.0700660509263479,0.017516512731586976,0.012711214977233648,0.049485199187651645,0.012371299796912911,-0.055520335820495856,0.08667958544829196,0.02166989636207299,0.02736568172079593,0.3204809857105824,0.01470508319441066,-0.9153477435283102,medium,decrease,increase,ADSI
869,Precentral sulcus inferior LH,stimulation_minus_baseline,diffusion,0.02167584537199854,0.7927166307473751,1.0,-0.6405000327491891,-2.5620001309967564,15,16,-0.028097434561180128,0.0662033350175218,0.01655083375438045,0.021468160019653848,0.05305438733338138,0.013263596833345345,-0.04956559458083397,0.07738577993210372,0.01934644498302593,0.11021846821042218,0.1263679726978322,0.026310091226696215,-0.8262281137996548,medium,decrease,increase,ADSI
701,Medulla oblongata anterior,stimulation_minus_baseline,drift_0,0.021947559312192874,0.8989720294274202,1.0,0.6389302822917993,2.555721129167197,15,16,0.016903644712942437,0.02990559412465485,0.007476398531163712,-0.004881015123995039,0.02507612136100703,0.006269030340251757,0.021784659836937476,0.03409551940283279,0.008523879850708198,0.039058376237225946,0.44832914002217183,0.033178414574811,0.7893934667274539,medium,increase,decrease,AISD
257,Fluid between cerebellum and peduncle superior,recovery_minus_baseline,drift_1,0.02212616901658832,1.0,1.0,-0.6379085199547856,-2.5516340798191424,15,16,0.002429775373944836,0.018470078275528518,0.004617519568882129,0.014967964406284208,0.010492046078037559,0.0026230115195093897,-0.012538189032339369,0.019655152173274102,0.0049137880433185255,0.6064372918830943,4.1587166161285455e-05,0.024918421324687086,-0.8347421761827652,medium,increase,increase,AISI
644,Dorsomedial prefrontal cortex superior RH,stimulation_minus_baseline,diffusion,0.022493467973981694,0.7942521105295605,1.0,-0.6358319120271148,-2.543327648108459,15,16,-0.0030645771573906367,0.03453272141834504,0.00863318035458626,0.03232080638361397,0.04978255748174583,0.012445639370436457,-0.0353853835410046,0.055652103758352424,0.013913025939588106,0.7275488410658177,0.020221053564038513,0.026355414953946856,-0.8259577659850187,medium,decrease,increase,ADSI
875,Forceps minor posterior LH,recovery_minus_baseline,drift_0,0.02261368954631761,1.0,1.0,0.6351592552301516,2.5406370209206064,15,16,0.004400111229794767,0.01904859804679949,0.004762149511699873,-0.014005788285588013,0.02563623115949156,0.00640905778987289,0.01840589951538278,0.028978400871626057,0.007244600217906514,0.3701245375655815,0.045142221406938,0.028253026358150222,0.8150007878546105,medium,increase,decrease,AISD
288,Ventromedial prefrontal cortex posterior RH,stimulation_minus_baseline,drift_1,0.02279654641988994,1.0,1.0,-0.6341426741250951,-2.5365706965003803,15,16,-0.0015240678643871955,0.00962809413801871,0.0024070235345046774,0.012892629248272875,0.019212346091645658,0.0048030865229114145,-0.014416697112660071,0.022734153844086103,0.005683538461021526,0.5361541131895335,0.016986990956628735,0.011742761820519036,-0.9487395784481311,medium,decrease,increase,ADSI
209,Corpus callosum genu posterior,recovery_minus_baseline,drift_1,0.02286724867817816,1.0,1.0,-0.6337516984860574,-2.5350067939442296,15,16,0.006502042179213256,0.013986133178422315,0.0034965332946055787,0.021425379536275862,0.019830994832663464,0.004957748708165866,-0.014923337357062607,0.023547609249351658,0.0058869023123379145,0.08267281842346394,0.0006049590156030368,0.019879955439420796,-0.8696959546204764,medium,increase,increase,AISI
888,Cerebellum IX,stimulation_minus_baseline,diffusion,0.02290911355001507,0.7819644091738477,1.0,-0.633520734840691,-2.534082939362764,15,16,-0.01203547948554615,0.06896490793016193,0.01724122698254048,0.05209823731201211,0.07675847812837312,0.01918961953209328,-0.06413371679755826,0.10123380857247824,0.02530845214311956,0.4958171295912096,0.015973507143901035,0.018711465277485663,-0.8789555801300067,medium,decrease,increase,ADSI
156,Occipitotemporal sulcus middle RH,recovery_minus_baseline,diffusion,0.023087030697643975,1.0,1.0,-0.6325436662968085,-2.530174665187234,15,16,-0.036229871137016804,0.06278305897612681,0.015695764744031702,0.016949741208293234,0.0605485193750944,0.0151371298437736,-0.053179612345310046,0.08407263431574158,0.021018158578935395,0.035650452785320405,0.28043190942414353,0.020868669336074157,-0.8622428520329108,medium,decrease,increase,ADSI
501,Cerebellum Crus II RH,recovery_minus_baseline,drift_0,0.023351178038351027,1.0,1.0,-0.6311062395700541,-2.5244249582802163,15,16,-0.010660600574564383,0.021783224012553632,0.005445806003138408,0.008385362390582712,0.021701072875381505,0.005425268218845376,-0.019045962965147094,0.030178695393856828,0.007544673848464207,0.06915120726548372,0.14303222394320583,0.019078507855808606,-0.8759911204530623,medium,decrease,increase,ADSI
471,Frontomarginal sulcus LH,recovery_minus_baseline,drift_0,0.02344216391848683,1.0,1.0,-0.6306147114437639,-2.5224588457750556,15,16,-0.014837627577491443,0.028099029354401294,0.0070247573386003235,0.0023232711812115874,0.018135603502956867,0.004533900875739217,-0.01716089875870303,0.02721296926202994,0.006803242315507485,0.051851094756624874,0.6158177679408159,0.048930514615700436,-0.7256808449907769,medium,decrease,increase,ADSI
873,Hippocampus middle RH,stimulation_minus_baseline,drift_0,0.02366140039252501,0.9318951539209851,1.0,-0.6294377871549869,-2.5177511486199475,15,16,-0.01594834223068111,0.02204564064175563,0.005511410160438907,-0.0007967682028460297,0.016387227429170596,0.004096806857292649,-0.015151574027835082,0.024071599031763088,0.006017899757940772,0.011136128647826092,0.848405535512379,0.035157324764589035,-0.7800605379606692,medium,decrease,decrease,ADSD
624,Cerebellum VIIIa LH,recovery_minus_baseline,drift_1,0.023948644239210358,1.0,1.0,-0.6279114404698605,-2.511645761879442,15,16,-0.010103712624309051,0.013578182822255749,0.0033945457055639373,0.005419431539582169,0.016582161128065667,0.004145540282016417,-0.01552314416389122,0.024721868663955843,0.006180467165988961,0.009413195241432805,0.21079862755093984,0.006968566278654661,-1.024306348143222,medium,decrease,increase,ADSI
368,Frontal pole LH,recovery_minus_baseline,drift_1,0.024261739468317944,1.0,1.0,-0.6262675026317429,-2.5050700105269716,15,16,-0.003369183554814463,0.013895163621038544,0.003473790905259636,0.009883108525152501,0.01615058323087487,0.004037645807718718,-0.013252292079966962,0.021160753231290623,0.005290188307822656,0.34748322228378703,0.02716166080037994,0.01862447174911047,-0.8796660187056629,medium,decrease,increase,ADSI
280,Thalamus middle,stimulation_minus_baseline,drift_0,0.024269816061908308,0.9204552461997818,1.0,0.6262253640444952,2.504901456177981,15,16,0.0064894739892100185,0.019368868617664715,0.004842217154416179,-0.010628187450396669,0.018543550513590287,0.004635887628397572,0.017117661439606684,0.02733466643550136,0.00683366660887534,0.2001330437536904,0.036746629537820354,0.015987356219321177,0.9027968833363389,medium,increase,decrease,AISD
763,Angular gyrus antero-superior RH,stimulation_minus_baseline,drift_1,0.024550491596681184,1.0,1.0,0.6247692236891762,2.499076894756705,15,16,0.010382026321968836,0.012791673193948873,0.003197918298487218,-0.004238038826337438,0.02093341621739987,0.005233354054349967,0.014620065148306275,0.023400744777370443,0.005850186194342611,0.005422106154153812,0.4307075710236249,0.02366299888463727,0.8428021816595247,medium,increase,decrease,AISD
